moisture,time_stamp
71.84,15-Aug-2022 17:51:14
71.84,15-Aug-2022 18:11:10
71.84,15-Aug-2022 18:31:05
71.43,15-Aug-2022 18:51:02
71.43,15-Aug-2022 19:10:56
71.43,15-Aug-2022 19:30:50
71.43,15-Aug-2022 19:50:47
71.43,15-Aug-2022 20:10:40
71.84,15-Aug-2022 20:30:35
71.02,15-Aug-2022 20:50:30
71.02,15-Aug-2022 21:10:23
71.02,15-Aug-2022 21:30:17
71.43,15-Aug-2022 21:50:10
71.02,15-Aug-2022 22:10:05
71.02,15-Aug-2022 22:30:00
71.02,15-Aug-2022 22:49:54
71.02,15-Aug-2022 23:09:50
71.02,15-Aug-2022 23:29:46
71.02,15-Aug-2022 23:49:42
70.61,16-Aug-2022 00:09:36
71.02,16-Aug-2022 00:29:32
76.73,16-Aug-2022 00:49:26
77.96,16-Aug-2022 01:09:22
76.73,16-Aug-2022 01:29:16
75.92,16-Aug-2022 01:49:10
75.51,16-Aug-2022 02:09:04
75.1,16-Aug-2022 02:28:58
74.29,16-Aug-2022 02:48:52
74.69,16-Aug-2022 03:08:46
73.88,16-Aug-2022 03:28:41
73.88,16-Aug-2022 03:48:36
73.88,16-Aug-2022 04:08:30
73.47,16-Aug-2022 04:28:27
73.47,16-Aug-2022 04:48:20
73.06,16-Aug-2022 05:08:14
73.47,16-Aug-2022 05:28:09
73.06,16-Aug-2022 05:48:05
73.06,16-Aug-2022 06:08:00
73.06,16-Aug-2022 06:27:55
72.65,16-Aug-2022 06:47:49
72.65,16-Aug-2022 07:07:45
72.65,16-Aug-2022 07:27:39
72.24,16-Aug-2022 07:47:33
72.24,16-Aug-2022 08:07:29
72.24,16-Aug-2022 08:27:24
72.24,16-Aug-2022 08:47:19
72.24,16-Aug-2022 09:07:13
72.24,16-Aug-2022 09:27:07
72.24,16-Aug-2022 09:47:03
71.84,16-Aug-2022 10:06:57
71.84,16-Aug-2022 10:26:51
71.43,16-Aug-2022 10:46:47
71.84,16-Aug-2022 11:06:41
71.43,16-Aug-2022 11:26:37
71.84,16-Aug-2022 11:46:32
71.43,16-Aug-2022 12:06:29
71.43,16-Aug-2022 12:26:25
71.84,16-Aug-2022 12:46:20
71.43,16-Aug-2022 13:06:16
71.84,16-Aug-2022 13:26:13
71.43,16-Aug-2022 13:46:08
71.43,16-Aug-2022 14:06:03
71.43,16-Aug-2022 14:25:59
71.84,16-Aug-2022 14:45:55
71.84,16-Aug-2022 15:05:52
71.43,16-Aug-2022 15:25:48
71.43,16-Aug-2022 15:45:45
71.43,16-Aug-2022 16:05:43
71.84,16-Aug-2022 16:25:38
71.43,16-Aug-2022 16:45:32
71.43,16-Aug-2022 17:05:26
71.43,16-Aug-2022 17:25:20
71.43,16-Aug-2022 17:45:15
71.02,16-Aug-2022 18:05:09
71.02,16-Aug-2022 18:25:04
71.43,16-Aug-2022 18:44:59
71.43,16-Aug-2022 19:04:52
71.43,16-Aug-2022 19:24:47
71.43,16-Aug-2022 19:44:40
71.02,16-Aug-2022 20:04:34
71.43,16-Aug-2022 20:24:28
71.02,16-Aug-2022 20:44:23
71.02,16-Aug-2022 21:04:18
71.02,16-Aug-2022 21:24:12
71.02,16-Aug-2022 21:44:09
71.02,16-Aug-2022 22:04:03
71.02,16-Aug-2022 22:23:57
71.02,16-Aug-2022 22:43:51
71.02,16-Aug-2022 23:03:45
70.61,16-Aug-2022 23:23:41
74.69,17-Aug-2022 00:03:31
78.78,17-Aug-2022 00:23:25
79.18,17-Aug-2022 00:43:22
77.55,17-Aug-2022 01:03:16
76.73,17-Aug-2022 01:23:10
76.33,17-Aug-2022 01:43:06
75.51,17-Aug-2022 02:03:01
75.1,17-Aug-2022 02:22:56
75.1,17-Aug-2022 02:42:49
73.88,17-Aug-2022 03:02:44
73.88,17-Aug-2022 03:22:38
73.88,17-Aug-2022 03:42:33
73.88,17-Aug-2022 04:02:28
73.47,17-Aug-2022 04:22:22
73.47,17-Aug-2022 04:42:16
73.47,17-Aug-2022 05:02:10
73.47,17-Aug-2022 05:22:06
72.65,17-Aug-2022 05:41:59
73.06,17-Aug-2022 06:01:55
73.06,17-Aug-2022 06:21:51
73.06,17-Aug-2022 06:41:47
73.06,17-Aug-2022 07:01:42
72.65,17-Aug-2022 07:21:38
72.24,17-Aug-2022 07:41:32
72.24,17-Aug-2022 08:01:26
72.24,17-Aug-2022 08:21:21
72.24,17-Aug-2022 08:41:15
72.24,17-Aug-2022 09:01:10
72.24,17-Aug-2022 09:21:04
71.84,17-Aug-2022 09:41:00
72.24,17-Aug-2022 10:00:55
72.24,17-Aug-2022 10:20:52
72.24,17-Aug-2022 10:40:46
71.84,17-Aug-2022 11:00:41
71.84,17-Aug-2022 11:20:35
71.43,17-Aug-2022 11:40:31
71.84,17-Aug-2022 12:00:26
71.84,17-Aug-2022 12:20:22
71.43,17-Aug-2022 12:40:17
71.43,17-Aug-2022 13:00:13
71.43,17-Aug-2022 13:20:08
71.84,17-Aug-2022 13:40:04
71.84,17-Aug-2022 13:59:59
71.84,17-Aug-2022 14:19:55
71.84,17-Aug-2022 14:39:50
71.84,17-Aug-2022 14:59:45
71.43,17-Aug-2022 15:19:41
71.43,17-Aug-2022 15:39:36
71.43,17-Aug-2022 15:59:32
71.84,17-Aug-2022 16:19:28
71.84,17-Aug-2022 16:39:23
71.43,17-Aug-2022 16:59:18
71.43,17-Aug-2022 17:19:14
71.43,17-Aug-2022 17:39:07
71.43,17-Aug-2022 17:59:01
71.43,17-Aug-2022 18:18:58
71.43,17-Aug-2022 18:38:52
71.43,17-Aug-2022 18:58:49
71.43,17-Aug-2022 19:18:42
71.02,17-Aug-2022 19:38:38
71.02,17-Aug-2022 19:58:33
71.02,17-Aug-2022 20:18:27
71.02,17-Aug-2022 20:38:22
71.43,17-Aug-2022 20:58:17
71.43,17-Aug-2022 21:18:10
71.02,17-Aug-2022 21:38:05
71.02,17-Aug-2022 21:58:00
71.02,17-Aug-2022 22:17:55
70.61,17-Aug-2022 22:37:49
71.02,17-Aug-2022 22:57:43
75.1,17-Aug-2022 23:17:38
80,17-Aug-2022 23:37:33
80.82,17-Aug-2022 23:57:27
79.18,18-Aug-2022 00:17:22
77.96,18-Aug-2022 00:37:17
76.73,18-Aug-2022 00:57:12
76.33,18-Aug-2022 01:17:06
80,18-Aug-2022 01:36:58
79.59,18-Aug-2022 01:56:53
78.37,18-Aug-2022 02:16:47
82.04,18-Aug-2022 02:36:42
80.41,18-Aug-2022 02:56:39
79.18,18-Aug-2022 03:16:35
78.37,18-Aug-2022 03:36:29
77.55,18-Aug-2022 03:56:25
77.55,18-Aug-2022 04:16:19
76.73,18-Aug-2022 04:36:14
76.33,18-Aug-2022 04:56:09
75.92,18-Aug-2022 05:16:05
75.51,18-Aug-2022 05:36:00
75.92,18-Aug-2022 05:55:55
75.1,18-Aug-2022 06:15:49
74.69,18-Aug-2022 06:35:43
75.1,18-Aug-2022 06:55:38
74.69,18-Aug-2022 07:15:33
74.29,18-Aug-2022 07:35:27
73.88,18-Aug-2022 07:55:21
73.88,18-Aug-2022 08:15:15
73.47,18-Aug-2022 08:35:10
73.47,18-Aug-2022 09:14:58
73.47,18-Aug-2022 09:34:53
73.47,18-Aug-2022 09:54:49
73.06,18-Aug-2022 10:14:44
73.06,18-Aug-2022 10:54:34
72.65,18-Aug-2022 11:34:23
72.65,18-Aug-2022 11:54:17
72.65,18-Aug-2022 12:14:11
72.65,18-Aug-2022 12:34:06
72.24,18-Aug-2022 12:54:02
71.84,18-Aug-2022 13:13:58
72.24,18-Aug-2022 13:33:54
72.24,18-Aug-2022 13:53:51
72.24,18-Aug-2022 14:13:46
72.24,18-Aug-2022 14:33:42
71.84,18-Aug-2022 14:53:38
71.84,18-Aug-2022 15:13:33
71.84,18-Aug-2022 15:33:29
72.24,18-Aug-2022 15:53:25
71.84,18-Aug-2022 16:13:19
71.43,18-Aug-2022 16:33:15
71.84,18-Aug-2022 16:53:11
71.84,18-Aug-2022 17:13:05
71.84,18-Aug-2022 17:33:00
71.43,18-Aug-2022 18:12:49
71.43,18-Aug-2022 18:32:44
71.43,18-Aug-2022 18:52:39
71.02,18-Aug-2022 19:12:34
71.02,18-Aug-2022 19:32:27
71.02,18-Aug-2022 19:52:20
71.02,18-Aug-2022 20:12:14
71.02,18-Aug-2022 20:52:04
70.61,18-Aug-2022 21:12:00
70.61,18-Aug-2022 21:31:52
71.43,18-Aug-2022 21:51:46
72.24,18-Aug-2022 22:11:40
73.88,18-Aug-2022 22:31:34
74.69,18-Aug-2022 22:51:27
75.51,18-Aug-2022 23:11:22
76.33,18-Aug-2022 23:31:17
76.33,18-Aug-2022 23:51:10
75.92,19-Aug-2022 00:11:04
75.51,19-Aug-2022 00:30:59
75.1,19-Aug-2022 00:50:55
74.29,19-Aug-2022 01:10:49
74.29,19-Aug-2022 01:30:42
73.88,19-Aug-2022 01:50:35
73.06,19-Aug-2022 02:10:30
73.47,19-Aug-2022 02:30:25
73.06,19-Aug-2022 02:50:18
73.06,19-Aug-2022 03:10:12
73.06,19-Aug-2022 03:30:06
72.65,19-Aug-2022 03:50:02
72.65,19-Aug-2022 04:09:57
72.24,19-Aug-2022 04:29:51
72.24,19-Aug-2022 04:49:45
72.24,19-Aug-2022 05:09:40
72.24,19-Aug-2022 05:29:34
72.24,19-Aug-2022 05:49:28
72.24,19-Aug-2022 06:09:21
71.84,19-Aug-2022 06:29:16
71.84,19-Aug-2022 06:49:09
71.43,19-Aug-2022 07:09:04
71.84,19-Aug-2022 07:28:57
71.43,19-Aug-2022 07:48:51
71.43,19-Aug-2022 08:08:48
71.43,19-Aug-2022 08:28:44
71.02,19-Aug-2022 08:48:38
71.02,19-Aug-2022 09:08:32
71.02,19-Aug-2022 09:28:29
71.43,19-Aug-2022 09:48:24
71.02,19-Aug-2022 10:08:20
71.02,19-Aug-2022 10:48:10
70.61,19-Aug-2022 11:08:06
71.02,19-Aug-2022 11:28:03
73.88,19-Aug-2022 11:48:03
76.73,19-Aug-2022 12:08:00
77.55,19-Aug-2022 12:27:56
76.33,19-Aug-2022 12:47:51
75.51,19-Aug-2022 13:07:46
75.1,19-Aug-2022 13:27:41
74.29,19-Aug-2022 13:47:36
74.29,19-Aug-2022 14:07:31
74.29,19-Aug-2022 14:27:26
73.47,19-Aug-2022 14:47:22
73.88,19-Aug-2022 15:07:18
73.47,19-Aug-2022 15:27:14
73.47,19-Aug-2022 15:47:09
73.06,19-Aug-2022 16:07:06
73.06,19-Aug-2022 16:27:01
72.65,19-Aug-2022 16:46:57
72.65,19-Aug-2022 17:06:53
72.65,19-Aug-2022 17:26:48
72.65,19-Aug-2022 17:46:43
72.65,19-Aug-2022 18:06:37
72.24,19-Aug-2022 18:26:32
72.24,19-Aug-2022 18:46:26
72.24,19-Aug-2022 19:06:20
71.84,19-Aug-2022 19:26:14
71.84,19-Aug-2022 19:46:05
71.43,19-Aug-2022 20:05:59
71.43,19-Aug-2022 20:25:52
71.43,19-Aug-2022 20:45:46
71.43,19-Aug-2022 21:05:39
71.43,19-Aug-2022 21:25:33
71.02,19-Aug-2022 21:45:26
71.43,19-Aug-2022 22:05:18
71.02,19-Aug-2022 22:25:14
71.02,19-Aug-2022 22:45:06
71.02,19-Aug-2022 23:05:00
70.61,19-Aug-2022 23:24:54
70.61,19-Aug-2022 23:44:48
71.02,20-Aug-2022 00:04:43
71.84,20-Aug-2022 00:24:37
73.06,20-Aug-2022 00:44:32
73.88,20-Aug-2022 01:04:26
74.69,20-Aug-2022 01:24:21
75.1,20-Aug-2022 01:44:17
75.51,20-Aug-2022 02:04:11
76.33,20-Aug-2022 02:24:05
76.33,20-Aug-2022 02:43:58
75.1,20-Aug-2022 03:03:51
75.1,20-Aug-2022 03:23:45
74.29,20-Aug-2022 03:43:39
73.88,20-Aug-2022 04:03:33
73.47,20-Aug-2022 04:23:30
73.47,20-Aug-2022 04:43:24
73.06,20-Aug-2022 05:03:17
73.06,20-Aug-2022 05:23:11
72.65,20-Aug-2022 05:43:07
72.65,20-Aug-2022 06:03:03
72.65,20-Aug-2022 06:22:57
72.65,20-Aug-2022 06:42:53
72.24,20-Aug-2022 07:02:50
72.24,20-Aug-2022 07:22:44
72.24,20-Aug-2022 07:42:37
71.84,20-Aug-2022 08:02:31
71.84,20-Aug-2022 08:22:25
71.43,20-Aug-2022 08:42:19
71.43,20-Aug-2022 09:02:12
71.02,20-Aug-2022 09:42:02
71.43,20-Aug-2022 10:01:59
71.43,20-Aug-2022 10:21:55
71.02,20-Aug-2022 10:41:49
71.43,20-Aug-2022 11:01:45
71.02,20-Aug-2022 11:21:42
71.43,20-Aug-2022 11:41:42
71.02,20-Aug-2022 12:01:41
71.43,20-Aug-2022 12:21:38
71.43,20-Aug-2022 12:41:35
71.02,20-Aug-2022 13:01:31
71.02,20-Aug-2022 13:21:27
71.02,20-Aug-2022 13:41:22
71.02,20-Aug-2022 14:01:19
71.02,20-Aug-2022 14:21:14
71.02,20-Aug-2022 14:41:10
71.02,20-Aug-2022 15:01:04
71.02,20-Aug-2022 15:20:59
71.02,20-Aug-2022 15:40:55
71.02,20-Aug-2022 16:00:52
70.61,20-Aug-2022 16:20:47
71.02,20-Aug-2022 16:40:43
73.88,20-Aug-2022 17:00:38
78.37,20-Aug-2022 17:20:32
78.78,20-Aug-2022 17:40:27
77.14,20-Aug-2022 18:00:22
76.33,20-Aug-2022 18:20:17
75.51,20-Aug-2022 18:40:13
75.1,20-Aug-2022 19:00:07
74.29,20-Aug-2022 19:20:02
73.88,20-Aug-2022 19:39:55
73.88,20-Aug-2022 19:59:48
73.47,20-Aug-2022 20:19:42
73.47,20-Aug-2022 20:39:36
73.47,20-Aug-2022 20:59:29
72.65,20-Aug-2022 21:19:25
72.65,20-Aug-2022 21:59:12
72.24,20-Aug-2022 22:19:06
72.65,20-Aug-2022 22:39:02
72.24,20-Aug-2022 22:58:57
71.84,20-Aug-2022 23:18:51
71.84,20-Aug-2022 23:38:46
71.84,20-Aug-2022 23:58:40
71.84,21-Aug-2022 00:18:35
71.84,21-Aug-2022 00:38:30
71.43,21-Aug-2022 00:58:26
71.43,21-Aug-2022 01:18:21
71.84,21-Aug-2022 01:38:17
71.43,21-Aug-2022 01:58:12
71.02,21-Aug-2022 02:18:07
71.43,21-Aug-2022 02:38:04
71.43,21-Aug-2022 02:58:00
71.43,21-Aug-2022 03:17:55
71.02,21-Aug-2022 03:37:50
70.61,21-Aug-2022 03:57:46
71.43,21-Aug-2022 04:17:43
76.33,21-Aug-2022 04:37:38
78.37,21-Aug-2022 04:57:31
77.14,21-Aug-2022 05:17:26
75.92,21-Aug-2022 05:37:20
75.51,21-Aug-2022 05:57:15
74.29,21-Aug-2022 06:17:12
74.69,21-Aug-2022 06:37:07
73.47,21-Aug-2022 06:57:02
73.88,21-Aug-2022 07:16:58
73.06,21-Aug-2022 07:36:53
73.06,21-Aug-2022 07:56:46
73.06,21-Aug-2022 08:16:39
72.65,21-Aug-2022 08:36:33
72.65,21-Aug-2022 08:56:26
72.65,21-Aug-2022 09:16:20
72.24,21-Aug-2022 09:36:15
72.24,21-Aug-2022 09:56:09
72.24,21-Aug-2022 10:16:05
71.84,21-Aug-2022 10:36:01
72.24,21-Aug-2022 10:55:58
71.43,21-Aug-2022 11:15:54
71.43,21-Aug-2022 11:35:54
71.84,21-Aug-2022 11:55:52
71.43,21-Aug-2022 12:15:50
71.43,21-Aug-2022 12:35:47
71.43,21-Aug-2022 12:55:44
71.84,21-Aug-2022 13:15:42
71.43,21-Aug-2022 13:35:37
71.43,21-Aug-2022 13:55:32
71.43,21-Aug-2022 14:15:27
71.43,21-Aug-2022 14:35:22
71.02,21-Aug-2022 14:55:18
71.43,21-Aug-2022 15:15:18
71.43,21-Aug-2022 15:55:02
71.43,21-Aug-2022 16:14:57
71.43,21-Aug-2022 16:34:54
71.43,21-Aug-2022 16:54:49
71.02,21-Aug-2022 17:14:44
71.02,21-Aug-2022 17:34:39
71.02,21-Aug-2022 17:54:33
71.02,21-Aug-2022 18:14:28
71.02,21-Aug-2022 18:34:23
71.02,21-Aug-2022 18:54:18
71.02,21-Aug-2022 19:14:12
70.61,21-Aug-2022 19:34:06
71.02,21-Aug-2022 19:53:58
78.37,21-Aug-2022 20:13:53
79.18,21-Aug-2022 20:33:48
77.96,21-Aug-2022 20:53:42
76.33,21-Aug-2022 21:13:34
75.51,21-Aug-2022 21:33:28
75.1,21-Aug-2022 21:53:21
74.69,21-Aug-2022 22:13:15
73.88,21-Aug-2022 22:33:09
73.88,21-Aug-2022 22:53:03
73.47,21-Aug-2022 23:12:56
73.47,21-Aug-2022 23:32:50
73.06,21-Aug-2022 23:52:45
73.06,22-Aug-2022 00:12:40
72.24,22-Aug-2022 00:32:33
72.65,22-Aug-2022 00:52:27
72.24,22-Aug-2022 01:12:23
72.24,22-Aug-2022 01:32:17
72.24,22-Aug-2022 01:52:11
71.84,22-Aug-2022 02:12:05
71.84,22-Aug-2022 02:31:59
72.24,22-Aug-2022 02:51:54
71.84,22-Aug-2022 03:11:50
71.84,22-Aug-2022 03:31:44
71.43,22-Aug-2022 03:51:41
71.43,22-Aug-2022 04:11:34
71.43,22-Aug-2022 04:31:28
71.02,22-Aug-2022 04:51:25
71.43,22-Aug-2022 05:11:19
71.43,22-Aug-2022 05:31:14
71.02,22-Aug-2022 05:51:08
70.61,22-Aug-2022 06:11:02
71.02,22-Aug-2022 06:30:56
78.78,22-Aug-2022 06:50:50
80.41,22-Aug-2022 07:10:45
78.37,22-Aug-2022 07:30:41
76.73,22-Aug-2022 07:50:37
76.33,22-Aug-2022 08:10:31
75.51,22-Aug-2022 08:30:25
75.1,22-Aug-2022 08:50:21
74.29,22-Aug-2022 09:10:16
73.88,22-Aug-2022 09:30:11
73.88,22-Aug-2022 09:50:06
73.47,22-Aug-2022 10:10:00
73.47,22-Aug-2022 10:29:55
73.47,22-Aug-2022 10:49:50
73.06,22-Aug-2022 11:09:47
73.06,22-Aug-2022 11:29:44
72.24,22-Aug-2022 12:09:37
72.65,22-Aug-2022 12:29:32
72.65,22-Aug-2022 12:49:28
72.65,22-Aug-2022 13:09:24
72.24,22-Aug-2022 13:29:21
71.84,22-Aug-2022 13:49:18
72.24,22-Aug-2022 14:09:13
71.84,22-Aug-2022 14:29:08
71.84,22-Aug-2022 14:49:05
71.84,22-Aug-2022 15:09:00
71.84,22-Aug-2022 15:28:56
71.43,22-Aug-2022 15:48:53
71.43,22-Aug-2022 16:08:48
71.84,22-Aug-2022 16:28:44
71.84,22-Aug-2022 16:48:40
71.84,22-Aug-2022 17:08:37
71.02,22-Aug-2022 17:48:25
71.43,22-Aug-2022 18:08:19
71.43,22-Aug-2022 18:28:15
71.43,22-Aug-2022 18:48:09
71.02,22-Aug-2022 19:08:04
70.61,22-Aug-2022 19:27:58
71.02,22-Aug-2022 19:47:50
76.73,22-Aug-2022 20:07:45
77.96,22-Aug-2022 20:27:38
77.14,22-Aug-2022 20:47:32
75.51,22-Aug-2022 21:07:26
75.1,22-Aug-2022 21:27:20
74.29,22-Aug-2022 21:47:13
73.88,22-Aug-2022 22:07:07
73.47,22-Aug-2022 22:27:02
73.47,22-Aug-2022 22:46:57
73.47,22-Aug-2022 23:06:51
73.06,22-Aug-2022 23:46:41
72.24,23-Aug-2022 00:06:36
72.24,23-Aug-2022 00:26:30
72.24,23-Aug-2022 00:46:25
72.24,23-Aug-2022 01:06:20
72.65,23-Aug-2022 01:26:15
72.24,23-Aug-2022 01:46:10
71.84,23-Aug-2022 02:06:05
71.84,23-Aug-2022 02:26:00
71.84,23-Aug-2022 02:45:54
71.43,23-Aug-2022 03:05:49
71.43,23-Aug-2022 03:25:43
71.43,23-Aug-2022 03:45:39
71.43,23-Aug-2022 04:05:34
71.43,23-Aug-2022 04:25:28
71.43,23-Aug-2022 04:45:24
71.02,23-Aug-2022 05:05:18
71.43,23-Aug-2022 05:25:13
71.43,23-Aug-2022 05:45:07
71.02,23-Aug-2022 06:05:03
71.02,23-Aug-2022 06:24:58
71.02,23-Aug-2022 06:44:53
70.61,23-Aug-2022 07:04:48
71.02,23-Aug-2022 07:24:44
76.73,23-Aug-2022 07:44:40
77.96,23-Aug-2022 08:04:35
76.73,23-Aug-2022 08:24:30
75.92,23-Aug-2022 08:44:25
74.29,23-Aug-2022 09:04:21
74.29,23-Aug-2022 09:44:11
73.47,23-Aug-2022 10:04:06
73.47,23-Aug-2022 10:23:59
73.47,23-Aug-2022 10:43:54
73.06,23-Aug-2022 11:03:49
73.47,23-Aug-2022 11:23:45
72.65,23-Aug-2022 11:43:43
72.65,23-Aug-2022 12:03:40
72.65,23-Aug-2022 12:23:37
72.65,23-Aug-2022 12:43:34
72.24,23-Aug-2022 13:03:30
72.65,23-Aug-2022 13:23:25
72.65,23-Aug-2022 13:43:21
72.24,23-Aug-2022 14:03:17
72.24,23-Aug-2022 14:23:13
72.24,23-Aug-2022 14:43:08
72.24,23-Aug-2022 15:03:04
72.24,23-Aug-2022 15:23:00
71.84,23-Aug-2022 15:42:56
71.84,23-Aug-2022 16:02:52
71.84,23-Aug-2022 16:22:48
72.24,23-Aug-2022 16:42:43
71.84,23-Aug-2022 17:02:39
71.84,23-Aug-2022 17:22:34
71.84,23-Aug-2022 17:42:29
71.43,23-Aug-2022 18:02:23
71.43,23-Aug-2022 18:22:18
71.43,23-Aug-2022 18:42:13
71.43,23-Aug-2022 19:02:07
71.02,23-Aug-2022 19:22:02
71.43,23-Aug-2022 19:41:55
71.02,23-Aug-2022 20:01:48
70.61,23-Aug-2022 20:21:42
71.02,23-Aug-2022 20:41:36
72.65,23-Aug-2022 21:01:30
75.51,23-Aug-2022 21:21:25
76.73,23-Aug-2022 21:41:18
76.73,23-Aug-2022 22:01:12
75.51,23-Aug-2022 22:21:06
75.1,23-Aug-2022 22:41:00
74.69,23-Aug-2022 23:00:55
74.29,23-Aug-2022 23:20:51
73.88,23-Aug-2022 23:40:47
73.47,24-Aug-2022 00:00:42
73.47,24-Aug-2022 00:20:38
73.47,24-Aug-2022 00:40:34
73.47,24-Aug-2022 01:00:28
73.06,24-Aug-2022 01:20:25
73.06,24-Aug-2022 01:40:19
72.65,24-Aug-2022 02:00:15
72.65,24-Aug-2022 02:20:11
72.24,24-Aug-2022 02:40:05
72.24,24-Aug-2022 03:00:01
72.24,24-Aug-2022 03:19:56
72.24,24-Aug-2022 03:39:50
72.24,24-Aug-2022 03:59:45
71.84,24-Aug-2022 04:19:39
71.84,24-Aug-2022 04:39:34
71.43,24-Aug-2022 04:59:29
71.84,24-Aug-2022 05:19:24
71.84,24-Aug-2022 05:39:18
71.43,24-Aug-2022 05:59:12
71.43,24-Aug-2022 06:19:07
71.84,24-Aug-2022 06:39:04
71.02,24-Aug-2022 06:58:58
71.43,24-Aug-2022 07:18:52
71.02,24-Aug-2022 07:38:47
71.02,24-Aug-2022 07:58:44
71.43,24-Aug-2022 08:18:38
71.02,24-Aug-2022 08:38:32
70.61,24-Aug-2022 08:58:26
71.02,24-Aug-2022 09:18:20
71.84,24-Aug-2022 09:38:16
72.65,24-Aug-2022 09:58:12
73.88,24-Aug-2022 10:18:05
74.69,24-Aug-2022 10:38:00
75.1,24-Aug-2022 10:57:56
75.51,24-Aug-2022 11:17:50
75.92,24-Aug-2022 11:37:46
76.33,24-Aug-2022 11:57:43
76.33,24-Aug-2022 12:17:39
75.92,24-Aug-2022 12:37:35
75.1,24-Aug-2022 12:57:30
75.1,24-Aug-2022 13:17:27
74.69,24-Aug-2022 13:37:23
74.69,24-Aug-2022 13:57:18
73.88,24-Aug-2022 14:17:13
73.88,24-Aug-2022 14:37:09
73.47,24-Aug-2022 14:57:04
73.06,24-Aug-2022 15:17:00
73.47,24-Aug-2022 15:36:56
73.47,24-Aug-2022 15:56:52
73.06,24-Aug-2022 16:16:49
73.06,24-Aug-2022 16:36:44
73.06,24-Aug-2022 16:56:39
73.06,24-Aug-2022 17:16:34
73.06,24-Aug-2022 17:36:30
72.65,24-Aug-2022 17:56:25
72.65,24-Aug-2022 18:16:20
72.24,24-Aug-2022 18:36:15
72.24,24-Aug-2022 18:56:09
72.65,24-Aug-2022 19:16:05
72.24,24-Aug-2022 19:35:59
72.24,24-Aug-2022 19:55:52
71.84,24-Aug-2022 20:15:46
71.43,24-Aug-2022 20:35:39
71.84,24-Aug-2022 20:55:35
71.43,24-Aug-2022 21:15:28
71.43,24-Aug-2022 21:35:22
71.43,24-Aug-2022 21:55:16
71.43,24-Aug-2022 22:15:10
71.02,24-Aug-2022 22:35:05
71.43,24-Aug-2022 22:55:01
71.43,24-Aug-2022 23:14:56
71.02,24-Aug-2022 23:34:50
71.02,24-Aug-2022 23:54:45
70.61,25-Aug-2022 00:14:38
71.43,25-Aug-2022 00:34:33
76.73,25-Aug-2022 00:54:28
77.96,25-Aug-2022 01:14:23
76.73,25-Aug-2022 01:34:17
75.51,25-Aug-2022 01:54:13
75.1,25-Aug-2022 02:14:06
75.1,25-Aug-2022 02:34:04
74.29,25-Aug-2022 02:53:58
74.29,25-Aug-2022 03:13:54
74.29,25-Aug-2022 03:33:50
73.47,25-Aug-2022 03:53:45
73.47,25-Aug-2022 04:13:39
73.47,25-Aug-2022 04:33:33
73.47,25-Aug-2022 04:53:27
73.06,25-Aug-2022 05:13:21
73.06,25-Aug-2022 05:33:15
72.65,25-Aug-2022 05:53:10
73.06,25-Aug-2022 06:13:05
72.65,25-Aug-2022 06:33:00
72.24,25-Aug-2022 06:52:54
72.24,25-Aug-2022 07:12:48
72.65,25-Aug-2022 07:32:43
72.24,25-Aug-2022 07:52:36
72.24,25-Aug-2022 08:12:30
72.24,25-Aug-2022 08:32:24
71.84,25-Aug-2022 08:52:18
71.84,25-Aug-2022 09:12:13
71.84,25-Aug-2022 09:32:07
71.84,25-Aug-2022 09:52:01
71.84,25-Aug-2022 10:11:55
71.43,25-Aug-2022 10:31:49
71.84,25-Aug-2022 10:51:47
71.43,25-Aug-2022 11:11:41
71.43,25-Aug-2022 11:31:37
71.43,25-Aug-2022 11:51:33
71.43,25-Aug-2022 12:11:30
71.84,25-Aug-2022 12:31:28
71.43,25-Aug-2022 12:51:23
71.43,25-Aug-2022 13:11:19
71.43,25-Aug-2022 13:31:14
71.43,25-Aug-2022 13:51:09
71.43,25-Aug-2022 14:11:02
71.43,25-Aug-2022 14:30:59
71.43,25-Aug-2022 14:51:31
71.43,25-Aug-2022 15:11:26
71.43,25-Aug-2022 15:31:22
71.43,25-Aug-2022 15:51:19
71.02,25-Aug-2022 16:11:15
71.02,25-Aug-2022 16:31:11
71.43,25-Aug-2022 16:51:08
71.02,25-Aug-2022 17:11:03
71.02,25-Aug-2022 17:30:57
71.02,25-Aug-2022 17:50:52
71.02,25-Aug-2022 18:10:50
71.02,25-Aug-2022 18:30:46
70.61,25-Aug-2022 18:50:40
71.02,25-Aug-2022 19:10:36
70.61,25-Aug-2022 19:30:30
70.61,25-Aug-2022 20:10:17
70.61,25-Aug-2022 20:30:13
70.61,25-Aug-2022 20:50:07
70.61,25-Aug-2022 21:10:00
71.02,25-Aug-2022 21:29:55
70.61,25-Aug-2022 21:49:48
70.61,25-Aug-2022 22:09:42
70.61,25-Aug-2022 22:29:36
70.61,25-Aug-2022 22:49:31
70.61,25-Aug-2022 23:09:26
70.2,25-Aug-2022 23:29:21
70.61,25-Aug-2022 23:49:17
70.61,26-Aug-2022 00:09:12
70.61,26-Aug-2022 00:29:06
70.2,26-Aug-2022 00:49:00
70.2,26-Aug-2022 01:08:54
69.8,26-Aug-2022 01:28:51
70.2,26-Aug-2022 01:48:46
69.8,26-Aug-2022 02:08:40
70.2,26-Aug-2022 02:28:34
70.2,26-Aug-2022 02:48:30
