relay,time_stamp
0,12-Aug-2022 00:05:36
0,12-Aug-2022 00:10:36
0,12-Aug-2022 00:15:36
0,12-Aug-2022 00:20:36
0,12-Aug-2022 00:25:36
0,12-Aug-2022 00:30:36
0,12-Aug-2022 00:35:36
0,12-Aug-2022 00:40:36
0,12-Aug-2022 00:45:36
0,12-Aug-2022 00:50:36
0,12-Aug-2022 00:55:36
0,12-Aug-2022 01:00:36
0,12-Aug-2022 01:05:36
0,12-Aug-2022 01:10:36
0,12-Aug-2022 01:15:36
0,12-Aug-2022 01:20:36
0,12-Aug-2022 01:25:36
0,12-Aug-2022 01:30:36
0,12-Aug-2022 01:35:36
0,12-Aug-2022 01:40:36
0,12-Aug-2022 01:45:36
0,12-Aug-2022 01:50:36
0,12-Aug-2022 01:55:36
0,12-Aug-2022 02:00:36
0,12-Aug-2022 02:05:36
0,12-Aug-2022 02:10:36
0,12-Aug-2022 02:15:36
0,12-Aug-2022 02:20:36
0,12-Aug-2022 02:25:36
0,12-Aug-2022 02:30:36
0,12-Aug-2022 02:35:36
0,12-Aug-2022 02:40:36
0,12-Aug-2022 02:45:36
0,12-Aug-2022 02:50:36
0,12-Aug-2022 02:55:36
0,12-Aug-2022 03:00:36
0,12-Aug-2022 03:05:36
0,12-Aug-2022 03:10:36
0,12-Aug-2022 03:15:36
0,12-Aug-2022 03:20:36
1,12-Aug-2022 03:25:36
1,12-Aug-2022 03:30:36
1,12-Aug-2022 03:35:36
1,12-Aug-2022 03:40:36
1,12-Aug-2022 03:45:36
1,12-Aug-2022 03:50:36
1,12-Aug-2022 03:55:36
1,12-Aug-2022 04:00:36
0,12-Aug-2022 04:05:36
0,12-Aug-2022 04:10:36
0,12-Aug-2022 04:15:36
0,12-Aug-2022 04:20:36
0,12-Aug-2022 04:25:36
0,12-Aug-2022 04:30:36
0,12-Aug-2022 04:35:36
0,12-Aug-2022 04:40:36
0,12-Aug-2022 04:45:36
0,12-Aug-2022 04:50:36
0,12-Aug-2022 04:55:36
0,12-Aug-2022 05:00:36
0,12-Aug-2022 05:05:36
0,12-Aug-2022 05:10:36
0,12-Aug-2022 05:15:36
0,12-Aug-2022 05:20:36
0,12-Aug-2022 05:25:36
0,12-Aug-2022 05:30:36
0,12-Aug-2022 05:35:36
0,12-Aug-2022 05:40:36
0,12-Aug-2022 05:45:36
0,12-Aug-2022 05:50:36
0,12-Aug-2022 05:55:36
0,12-Aug-2022 06:00:36
0,12-Aug-2022 06:05:36
0,12-Aug-2022 06:10:36
0,12-Aug-2022 06:15:36
0,12-Aug-2022 06:20:36
0,12-Aug-2022 06:25:36
0,12-Aug-2022 06:30:36
0,12-Aug-2022 06:35:36
0,12-Aug-2022 06:40:36
0,12-Aug-2022 06:45:36
0,12-Aug-2022 06:50:36
0,12-Aug-2022 06:55:36
0,12-Aug-2022 07:00:35
0,12-Aug-2022 07:05:35
0,12-Aug-2022 07:10:35
0,12-Aug-2022 07:15:35
0,12-Aug-2022 07:20:35
0,12-Aug-2022 07:25:35
0,12-Aug-2022 07:30:35
0,12-Aug-2022 07:35:35
0,12-Aug-2022 07:40:35
0,12-Aug-2022 07:45:35
0,12-Aug-2022 07:50:35
0,12-Aug-2022 07:55:35
0,12-Aug-2022 08:00:35
0,12-Aug-2022 08:05:35
0,12-Aug-2022 08:10:35
0,12-Aug-2022 08:15:35
0,12-Aug-2022 08:20:35
0,12-Aug-2022 08:25:35
0,12-Aug-2022 08:30:35
0,12-Aug-2022 08:35:35
0,12-Aug-2022 08:40:35
0,12-Aug-2022 08:45:35
0,12-Aug-2022 08:50:35
0,12-Aug-2022 08:55:35
0,12-Aug-2022 09:00:35
0,12-Aug-2022 09:05:35
0,12-Aug-2022 09:10:35
0,12-Aug-2022 09:15:35
0,12-Aug-2022 09:20:35
0,12-Aug-2022 09:25:35
0,12-Aug-2022 09:30:35
0,12-Aug-2022 09:35:35
0,12-Aug-2022 09:40:35
0,12-Aug-2022 09:45:35
0,12-Aug-2022 09:50:35
0,12-Aug-2022 09:55:35
0,12-Aug-2022 10:00:35
0,12-Aug-2022 10:05:35
0,12-Aug-2022 10:10:35
0,12-Aug-2022 10:15:35
0,12-Aug-2022 10:20:35
0,12-Aug-2022 10:25:35
0,12-Aug-2022 10:30:35
0,12-Aug-2022 10:35:35
0,12-Aug-2022 10:40:35
0,12-Aug-2022 10:45:35
0,12-Aug-2022 10:50:35
0,12-Aug-2022 10:55:35
0,12-Aug-2022 11:00:35
0,12-Aug-2022 11:05:35
0,12-Aug-2022 11:10:35
0,12-Aug-2022 11:15:35
0,12-Aug-2022 11:20:35
0,12-Aug-2022 11:25:35
0,12-Aug-2022 11:30:35
0,12-Aug-2022 11:35:35
0,12-Aug-2022 11:40:35
0,12-Aug-2022 11:45:35
0,12-Aug-2022 11:50:35
0,12-Aug-2022 11:55:35
0,12-Aug-2022 12:00:35
0,12-Aug-2022 12:05:35
0,12-Aug-2022 12:10:35
0,12-Aug-2022 12:15:35
0,12-Aug-2022 12:20:35
0,12-Aug-2022 12:25:35
0,12-Aug-2022 12:30:35
0,12-Aug-2022 12:35:35
0,12-Aug-2022 12:40:35
0,12-Aug-2022 12:45:35
0,12-Aug-2022 12:50:35
0,12-Aug-2022 12:55:35
0,12-Aug-2022 13:00:35
0,12-Aug-2022 13:05:35
0,12-Aug-2022 13:10:35
0,12-Aug-2022 13:15:35
0,12-Aug-2022 13:20:35
0,12-Aug-2022 13:25:35
0,12-Aug-2022 13:30:35
0,12-Aug-2022 13:35:35
0,12-Aug-2022 13:40:35
0,12-Aug-2022 13:45:35
0,12-Aug-2022 13:50:35
0,12-Aug-2022 13:55:35
0,12-Aug-2022 14:00:35
0,12-Aug-2022 14:05:35
0,12-Aug-2022 14:10:35
0,12-Aug-2022 14:15:35
0,12-Aug-2022 14:20:35
0,12-Aug-2022 14:25:35
0,12-Aug-2022 14:30:35
0,12-Aug-2022 14:35:35
0,12-Aug-2022 14:40:35
0,12-Aug-2022 14:45:35
0,12-Aug-2022 14:50:35
0,12-Aug-2022 14:55:35
0,12-Aug-2022 15:00:35
0,12-Aug-2022 15:05:35
0,12-Aug-2022 15:10:35
0,12-Aug-2022 15:15:35
0,12-Aug-2022 15:20:35
0,12-Aug-2022 15:25:35
0,12-Aug-2022 15:35:35
0,12-Aug-2022 15:40:35
0,12-Aug-2022 15:45:35
0,12-Aug-2022 15:50:35
0,12-Aug-2022 15:55:35
0,12-Aug-2022 16:00:35
0,12-Aug-2022 16:05:35
0,12-Aug-2022 16:10:35
0,12-Aug-2022 16:15:35
0,12-Aug-2022 16:20:35
0,12-Aug-2022 16:25:35
0,12-Aug-2022 16:30:35
0,12-Aug-2022 16:35:35
0,12-Aug-2022 16:40:35
0,12-Aug-2022 16:45:35
0,12-Aug-2022 16:50:35
0,12-Aug-2022 16:55:35
0,12-Aug-2022 17:00:35
0,12-Aug-2022 17:05:34
0,12-Aug-2022 17:10:34
0,12-Aug-2022 17:15:34
0,12-Aug-2022 17:20:34
0,12-Aug-2022 17:25:34
0,12-Aug-2022 17:30:34
0,12-Aug-2022 17:35:34
0,12-Aug-2022 17:40:34
0,12-Aug-2022 17:45:34
0,12-Aug-2022 17:50:34
0,12-Aug-2022 17:55:34
0,12-Aug-2022 18:00:34
0,12-Aug-2022 18:05:34
0,12-Aug-2022 18:10:34
0,12-Aug-2022 18:15:34
0,12-Aug-2022 18:20:34
0,12-Aug-2022 18:25:34
0,12-Aug-2022 18:30:34
0,12-Aug-2022 18:35:34
0,12-Aug-2022 18:40:34
0,12-Aug-2022 18:45:34
0,12-Aug-2022 18:50:34
0,12-Aug-2022 18:55:34
0,12-Aug-2022 19:00:34
0,12-Aug-2022 19:05:34
0,12-Aug-2022 19:10:34
0,12-Aug-2022 19:15:34
0,12-Aug-2022 19:20:34
0,12-Aug-2022 19:25:34
0,12-Aug-2022 19:30:34
0,12-Aug-2022 19:35:34
0,12-Aug-2022 19:40:34
0,12-Aug-2022 19:45:34
0,12-Aug-2022 19:50:34
0,12-Aug-2022 19:55:34
0,12-Aug-2022 20:00:34
0,12-Aug-2022 20:05:34
0,12-Aug-2022 20:15:06
0,12-Aug-2022 20:20:06
0,12-Aug-2022 20:25:06
0,12-Aug-2022 20:30:06
0,12-Aug-2022 20:35:06
0,12-Aug-2022 20:40:06
0,12-Aug-2022 20:45:06
0,12-Aug-2022 20:50:06
0,12-Aug-2022 20:55:06
0,12-Aug-2022 21:00:06
0,12-Aug-2022 21:05:06
0,12-Aug-2022 21:10:06
0,12-Aug-2022 21:15:06
0,12-Aug-2022 21:20:06
0,12-Aug-2022 21:25:06
0,12-Aug-2022 21:30:06
0,12-Aug-2022 21:35:06
0,12-Aug-2022 21:40:06
0,12-Aug-2022 21:45:06
0,12-Aug-2022 21:50:06
0,12-Aug-2022 21:55:06
1,12-Aug-2022 22:00:06
1,12-Aug-2022 22:05:06
1,12-Aug-2022 22:10:06
1,12-Aug-2022 22:15:06
1,12-Aug-2022 22:20:06
1,12-Aug-2022 22:25:06
1,12-Aug-2022 22:30:06
1,12-Aug-2022 22:35:06
1,12-Aug-2022 22:40:06
1,12-Aug-2022 22:45:06
1,12-Aug-2022 22:50:06
1,12-Aug-2022 22:55:06
1,12-Aug-2022 23:00:06
1,12-Aug-2022 23:05:06
1,12-Aug-2022 23:10:06
1,12-Aug-2022 23:15:06
1,12-Aug-2022 23:20:06
1,12-Aug-2022 23:25:06
1,12-Aug-2022 23:30:06
1,12-Aug-2022 23:35:06
1,12-Aug-2022 23:40:06
1,12-Aug-2022 23:45:06
1,12-Aug-2022 23:50:06
1,12-Aug-2022 23:55:05
1,13-Aug-2022 00:00:05
1,13-Aug-2022 00:05:05
1,13-Aug-2022 00:10:05
1,13-Aug-2022 00:15:05
1,13-Aug-2022 00:20:05
1,13-Aug-2022 00:25:05
1,13-Aug-2022 00:30:05
1,13-Aug-2022 00:35:05
0,13-Aug-2022 00:40:05
0,13-Aug-2022 00:45:05
0,13-Aug-2022 00:50:05
0,13-Aug-2022 00:55:05
0,13-Aug-2022 01:00:05
0,13-Aug-2022 01:05:05
0,13-Aug-2022 01:10:05
0,13-Aug-2022 01:15:05
0,13-Aug-2022 01:20:05
0,13-Aug-2022 01:25:05
0,13-Aug-2022 01:30:05
0,13-Aug-2022 01:35:05
0,13-Aug-2022 01:40:05
0,13-Aug-2022 01:45:05
0,13-Aug-2022 01:50:05
0,13-Aug-2022 01:55:05
0,13-Aug-2022 02:00:05
0,13-Aug-2022 02:05:05
0,13-Aug-2022 02:10:05
0,13-Aug-2022 02:15:05
0,13-Aug-2022 02:20:05
0,13-Aug-2022 02:25:05
0,13-Aug-2022 02:30:05
0,13-Aug-2022 02:35:05
0,13-Aug-2022 02:40:05
0,13-Aug-2022 02:45:05
0,13-Aug-2022 02:50:05
0,13-Aug-2022 02:55:05
0,13-Aug-2022 03:00:05
0,13-Aug-2022 03:05:05
0,13-Aug-2022 03:10:05
0,13-Aug-2022 03:15:05
0,13-Aug-2022 03:20:05
0,13-Aug-2022 03:25:05
0,13-Aug-2022 03:30:05
0,13-Aug-2022 03:35:05
0,13-Aug-2022 03:40:05
0,13-Aug-2022 03:45:05
0,13-Aug-2022 03:50:05
0,13-Aug-2022 03:55:05
0,13-Aug-2022 04:00:05
0,13-Aug-2022 04:05:05
0,13-Aug-2022 04:10:05
0,13-Aug-2022 04:15:05
0,13-Aug-2022 04:20:05
0,13-Aug-2022 04:25:05
0,13-Aug-2022 04:30:05
0,13-Aug-2022 04:35:05
0,13-Aug-2022 04:40:05
0,13-Aug-2022 04:45:05
0,13-Aug-2022 04:50:05
0,13-Aug-2022 04:55:05
0,13-Aug-2022 05:00:05
0,13-Aug-2022 05:05:05
0,13-Aug-2022 05:10:05
0,13-Aug-2022 05:15:05
0,13-Aug-2022 05:20:05
0,13-Aug-2022 05:25:05
0,13-Aug-2022 05:30:05
0,13-Aug-2022 05:35:05
0,13-Aug-2022 05:40:05
0,13-Aug-2022 05:45:05
0,13-Aug-2022 05:50:05
0,13-Aug-2022 05:55:05
0,13-Aug-2022 06:00:05
0,13-Aug-2022 06:05:05
0,13-Aug-2022 06:10:05
0,13-Aug-2022 06:15:05
0,13-Aug-2022 06:20:05
0,13-Aug-2022 06:25:05
0,13-Aug-2022 06:30:05
0,13-Aug-2022 06:35:05
0,13-Aug-2022 06:40:05
0,13-Aug-2022 06:45:05
0,13-Aug-2022 06:50:05
0,13-Aug-2022 06:55:05
0,13-Aug-2022 07:00:05
0,13-Aug-2022 07:05:05
0,13-Aug-2022 07:10:05
0,13-Aug-2022 07:15:05
0,13-Aug-2022 07:20:05
0,13-Aug-2022 07:25:05
0,13-Aug-2022 07:30:05
0,13-Aug-2022 07:35:05
0,13-Aug-2022 07:40:05
0,13-Aug-2022 07:45:05
0,13-Aug-2022 07:50:05
0,13-Aug-2022 07:55:05
0,13-Aug-2022 08:00:05
0,13-Aug-2022 08:05:05
0,13-Aug-2022 08:10:05
0,13-Aug-2022 08:15:05
0,13-Aug-2022 08:20:05
0,13-Aug-2022 08:25:05
0,13-Aug-2022 08:30:04
0,13-Aug-2022 08:35:05
0,13-Aug-2022 08:40:05
0,13-Aug-2022 08:45:05
0,13-Aug-2022 08:50:05
0,13-Aug-2022 08:55:04
0,13-Aug-2022 09:00:04
0,13-Aug-2022 09:05:05
0,13-Aug-2022 09:10:05
0,13-Aug-2022 09:15:04
0,13-Aug-2022 09:20:04
0,13-Aug-2022 09:25:04
0,13-Aug-2022 09:30:04
0,13-Aug-2022 09:35:04
0,13-Aug-2022 09:40:04
0,13-Aug-2022 09:45:04
0,13-Aug-2022 09:50:04
0,13-Aug-2022 09:55:04
0,13-Aug-2022 10:00:04
0,13-Aug-2022 10:05:04
0,13-Aug-2022 10:10:04
0,13-Aug-2022 10:15:04
0,13-Aug-2022 10:20:04
0,13-Aug-2022 10:25:04
0,13-Aug-2022 10:30:04
0,13-Aug-2022 10:35:04
0,13-Aug-2022 10:40:04
0,13-Aug-2022 10:45:04
0,13-Aug-2022 10:50:04
0,13-Aug-2022 10:55:04
0,13-Aug-2022 11:00:04
0,13-Aug-2022 11:05:04
0,13-Aug-2022 11:10:04
0,13-Aug-2022 11:15:04
0,13-Aug-2022 11:20:04
0,13-Aug-2022 11:25:04
0,13-Aug-2022 11:30:04
0,13-Aug-2022 11:35:04
0,13-Aug-2022 11:40:04
0,13-Aug-2022 11:45:04
0,13-Aug-2022 11:50:04
0,13-Aug-2022 11:55:04
0,13-Aug-2022 12:00:04
0,13-Aug-2022 12:05:04
0,13-Aug-2022 12:10:04
0,13-Aug-2022 12:15:04
0,13-Aug-2022 12:20:04
0,13-Aug-2022 12:30:04
0,13-Aug-2022 12:35:04
0,13-Aug-2022 12:40:04
0,13-Aug-2022 12:45:04
0,13-Aug-2022 12:50:04
0,13-Aug-2022 12:55:04
0,13-Aug-2022 13:00:04
0,13-Aug-2022 13:05:04
0,13-Aug-2022 13:10:04
0,13-Aug-2022 13:15:04
0,13-Aug-2022 13:20:04
0,13-Aug-2022 13:25:04
0,13-Aug-2022 13:30:04
0,13-Aug-2022 13:35:04
0,13-Aug-2022 13:40:04
0,13-Aug-2022 13:45:04
0,13-Aug-2022 13:50:04
0,13-Aug-2022 13:55:04
0,13-Aug-2022 14:00:04
0,13-Aug-2022 14:05:04
0,13-Aug-2022 14:10:04
0,13-Aug-2022 14:15:04
0,13-Aug-2022 14:20:04
0,13-Aug-2022 14:25:04
0,13-Aug-2022 14:30:04
0,13-Aug-2022 14:35:04
0,13-Aug-2022 14:40:04
0,13-Aug-2022 14:45:04
0,13-Aug-2022 14:50:04
0,13-Aug-2022 14:55:04
0,13-Aug-2022 15:00:04
0,13-Aug-2022 15:05:04
0,13-Aug-2022 15:10:04
0,13-Aug-2022 15:15:04
0,13-Aug-2022 15:20:04
0,13-Aug-2022 15:25:04
0,13-Aug-2022 15:30:04
0,13-Aug-2022 15:35:04
0,13-Aug-2022 15:40:04
0,13-Aug-2022 15:45:04
0,13-Aug-2022 15:50:04
0,13-Aug-2022 15:55:04
0,13-Aug-2022 16:00:04
0,13-Aug-2022 16:05:04
0,13-Aug-2022 16:10:04
0,13-Aug-2022 16:15:04
0,13-Aug-2022 16:20:04
0,13-Aug-2022 16:25:04
0,13-Aug-2022 16:35:04
0,13-Aug-2022 16:40:04
0,13-Aug-2022 16:45:04
0,13-Aug-2022 16:50:04
0,13-Aug-2022 16:55:04
0,13-Aug-2022 17:00:04
0,13-Aug-2022 17:05:04
0,13-Aug-2022 17:10:04
0,13-Aug-2022 17:15:04
0,13-Aug-2022 17:20:04
0,13-Aug-2022 17:25:04
0,13-Aug-2022 17:30:04
0,13-Aug-2022 17:35:04
0,13-Aug-2022 17:40:04
0,13-Aug-2022 17:45:04
0,13-Aug-2022 17:50:04
0,13-Aug-2022 17:55:04
0,13-Aug-2022 18:00:04
0,13-Aug-2022 18:05:04
0,13-Aug-2022 18:10:04
0,13-Aug-2022 18:15:04
0,13-Aug-2022 18:20:04
0,13-Aug-2022 18:25:04
0,13-Aug-2022 18:30:04
0,13-Aug-2022 18:35:04
0,13-Aug-2022 18:40:04
0,13-Aug-2022 18:45:04
0,13-Aug-2022 18:50:04
0,13-Aug-2022 18:55:04
0,13-Aug-2022 19:00:04
0,13-Aug-2022 19:05:04
0,13-Aug-2022 19:10:04
0,13-Aug-2022 19:15:04
0,13-Aug-2022 19:20:04
0,13-Aug-2022 19:25:03
0,13-Aug-2022 19:30:03
0,13-Aug-2022 19:35:03
0,13-Aug-2022 19:40:03
0,13-Aug-2022 19:45:03
0,13-Aug-2022 19:50:03
0,13-Aug-2022 19:55:03
0,13-Aug-2022 20:00:03
0,13-Aug-2022 20:05:03
0,13-Aug-2022 20:10:03
0,13-Aug-2022 20:15:03
0,13-Aug-2022 20:20:03
0,13-Aug-2022 20:25:03
0,13-Aug-2022 20:30:03
0,13-Aug-2022 20:35:03
0,13-Aug-2022 20:40:03
0,13-Aug-2022 20:45:03
0,13-Aug-2022 20:50:03
0,13-Aug-2022 20:55:03
0,13-Aug-2022 21:00:03
0,13-Aug-2022 21:05:03
0,13-Aug-2022 21:10:03
1,13-Aug-2022 21:15:03
1,13-Aug-2022 21:20:03
1,13-Aug-2022 21:25:03
1,13-Aug-2022 21:30:03
1,13-Aug-2022 21:35:03
1,13-Aug-2022 21:40:03
1,13-Aug-2022 21:45:03
1,13-Aug-2022 21:50:03
1,13-Aug-2022 21:55:03
1,13-Aug-2022 22:00:03
1,13-Aug-2022 22:05:03
1,13-Aug-2022 22:10:03
0,13-Aug-2022 22:15:03
0,13-Aug-2022 22:20:03
0,13-Aug-2022 22:25:03
0,13-Aug-2022 22:30:03
0,13-Aug-2022 22:35:03
0,13-Aug-2022 22:40:03
0,13-Aug-2022 22:45:03
0,13-Aug-2022 22:50:03
0,13-Aug-2022 22:55:03
0,13-Aug-2022 23:00:03
0,13-Aug-2022 23:05:03
0,13-Aug-2022 23:10:03
0,13-Aug-2022 23:15:03
0,13-Aug-2022 23:20:03
0,13-Aug-2022 23:25:03
0,13-Aug-2022 23:30:03
0,13-Aug-2022 23:35:03
0,13-Aug-2022 23:40:03
0,13-Aug-2022 23:45:03
0,13-Aug-2022 23:50:03
0,14-Aug-2022 00:00:03
0,14-Aug-2022 00:05:03
0,14-Aug-2022 00:10:03
0,14-Aug-2022 00:15:03
0,14-Aug-2022 00:20:03
0,14-Aug-2022 00:25:03
0,14-Aug-2022 00:30:03
0,14-Aug-2022 00:35:03
0,14-Aug-2022 00:40:03
0,14-Aug-2022 00:45:03
0,14-Aug-2022 00:50:03
0,14-Aug-2022 00:55:03
0,14-Aug-2022 01:00:03
0,14-Aug-2022 01:05:03
0,14-Aug-2022 01:10:03
0,14-Aug-2022 01:15:03
0,14-Aug-2022 01:20:03
0,14-Aug-2022 01:25:03
0,14-Aug-2022 01:30:03
0,14-Aug-2022 01:35:03
0,14-Aug-2022 01:40:03
0,14-Aug-2022 01:45:03
0,14-Aug-2022 01:50:03
0,14-Aug-2022 01:55:03
0,14-Aug-2022 02:00:03
0,14-Aug-2022 02:05:03
0,14-Aug-2022 02:10:03
0,14-Aug-2022 02:15:03
0,14-Aug-2022 02:20:03
0,14-Aug-2022 02:25:03
0,14-Aug-2022 02:30:03
0,14-Aug-2022 02:35:03
0,14-Aug-2022 02:40:03
0,14-Aug-2022 02:45:03
0,14-Aug-2022 02:50:03
0,14-Aug-2022 02:55:03
0,14-Aug-2022 03:00:03
0,14-Aug-2022 03:05:03
0,14-Aug-2022 03:10:03
0,14-Aug-2022 03:15:03
0,14-Aug-2022 03:20:03
0,14-Aug-2022 03:25:03
0,14-Aug-2022 03:30:03
0,14-Aug-2022 03:35:03
0,14-Aug-2022 03:40:03
0,14-Aug-2022 03:45:03
0,14-Aug-2022 03:50:03
0,14-Aug-2022 03:55:03
0,14-Aug-2022 04:00:03
0,14-Aug-2022 04:05:03
0,14-Aug-2022 04:10:03
0,14-Aug-2022 04:15:03
0,14-Aug-2022 04:20:03
0,14-Aug-2022 04:25:03
0,14-Aug-2022 04:30:02
0,14-Aug-2022 04:35:03
0,14-Aug-2022 04:40:03
0,14-Aug-2022 04:45:02
0,14-Aug-2022 04:50:03
0,14-Aug-2022 04:55:02
0,14-Aug-2022 05:00:02
0,14-Aug-2022 05:05:02
0,14-Aug-2022 05:10:02
0,14-Aug-2022 05:15:02
0,14-Aug-2022 05:20:02
0,14-Aug-2022 05:25:02
0,14-Aug-2022 05:30:02
0,14-Aug-2022 05:35:02
0,14-Aug-2022 05:40:02
0,14-Aug-2022 05:45:02
0,14-Aug-2022 05:50:02
0,14-Aug-2022 05:55:02
0,14-Aug-2022 06:00:02
0,14-Aug-2022 06:05:02
0,14-Aug-2022 06:10:02
0,14-Aug-2022 06:15:02
0,14-Aug-2022 06:20:02
0,14-Aug-2022 06:25:02
0,14-Aug-2022 06:30:02
0,14-Aug-2022 06:35:02
0,14-Aug-2022 06:40:02
0,14-Aug-2022 06:45:02
0,14-Aug-2022 06:50:02
0,14-Aug-2022 06:55:02
0,14-Aug-2022 07:00:02
0,14-Aug-2022 07:05:02
0,14-Aug-2022 07:10:02
0,14-Aug-2022 07:15:02
0,14-Aug-2022 07:20:02
0,14-Aug-2022 07:25:02
0,14-Aug-2022 07:30:02
0,14-Aug-2022 07:35:02
0,14-Aug-2022 07:40:02
0,14-Aug-2022 07:45:02
0,14-Aug-2022 07:50:02
0,14-Aug-2022 07:55:02
0,14-Aug-2022 08:00:02
0,14-Aug-2022 08:05:02
0,14-Aug-2022 08:10:02
0,14-Aug-2022 08:15:02
0,14-Aug-2022 08:20:02
0,14-Aug-2022 08:25:02
0,14-Aug-2022 08:30:02
0,14-Aug-2022 08:35:02
0,14-Aug-2022 08:40:02
0,14-Aug-2022 08:45:02
0,14-Aug-2022 08:50:02
0,14-Aug-2022 08:55:02
0,14-Aug-2022 09:00:02
0,14-Aug-2022 09:05:02
0,14-Aug-2022 09:10:02
0,14-Aug-2022 09:15:02
0,14-Aug-2022 09:20:02
0,14-Aug-2022 09:25:02
0,14-Aug-2022 09:30:02
0,14-Aug-2022 09:35:02
0,14-Aug-2022 09:40:02
0,14-Aug-2022 09:45:02
0,14-Aug-2022 09:50:02
0,14-Aug-2022 09:55:02
0,14-Aug-2022 10:00:02
0,14-Aug-2022 10:05:02
0,14-Aug-2022 10:10:02
0,14-Aug-2022 10:15:02
0,14-Aug-2022 10:20:02
0,14-Aug-2022 10:25:02
0,14-Aug-2022 10:30:02
0,14-Aug-2022 10:35:02
0,14-Aug-2022 10:40:02
0,14-Aug-2022 10:45:02
0,14-Aug-2022 10:50:02
0,14-Aug-2022 10:55:02
0,14-Aug-2022 11:00:02
0,14-Aug-2022 11:05:02
0,14-Aug-2022 11:10:02
0,14-Aug-2022 11:15:02
0,14-Aug-2022 11:20:02
0,14-Aug-2022 11:25:02
0,14-Aug-2022 11:30:02
0,14-Aug-2022 11:35:02
0,14-Aug-2022 11:40:02
0,14-Aug-2022 11:45:02
0,14-Aug-2022 11:50:02
0,14-Aug-2022 11:55:02
0,14-Aug-2022 12:00:02
0,14-Aug-2022 12:05:02
0,14-Aug-2022 12:10:02
0,14-Aug-2022 12:15:02
0,14-Aug-2022 12:20:02
0,14-Aug-2022 12:25:02
0,14-Aug-2022 12:30:02
0,14-Aug-2022 12:35:02
0,14-Aug-2022 12:40:02
0,14-Aug-2022 12:45:02
0,14-Aug-2022 12:50:02
0,14-Aug-2022 12:55:02
0,14-Aug-2022 13:00:02
0,14-Aug-2022 13:05:02
0,14-Aug-2022 13:10:02
0,14-Aug-2022 13:15:02
0,14-Aug-2022 13:20:02
0,14-Aug-2022 13:25:02
0,14-Aug-2022 13:30:02
0,14-Aug-2022 13:35:02
0,14-Aug-2022 13:40:02
0,14-Aug-2022 13:45:02
0,14-Aug-2022 13:50:02
0,14-Aug-2022 13:55:01
0,14-Aug-2022 14:00:02
0,14-Aug-2022 14:05:02
0,14-Aug-2022 14:10:02
0,14-Aug-2022 14:15:01
0,14-Aug-2022 14:20:01
0,14-Aug-2022 14:25:01
0,14-Aug-2022 14:30:01
0,14-Aug-2022 14:35:01
0,14-Aug-2022 14:40:01
0,14-Aug-2022 14:45:01
0,14-Aug-2022 14:50:01
0,14-Aug-2022 14:55:01
0,14-Aug-2022 15:00:01
0,14-Aug-2022 15:05:01
0,14-Aug-2022 15:10:01
0,14-Aug-2022 15:15:01
0,14-Aug-2022 15:20:01
0,14-Aug-2022 15:25:01
0,14-Aug-2022 15:30:01
0,14-Aug-2022 15:35:01
0,14-Aug-2022 15:40:01
0,14-Aug-2022 15:45:01
0,14-Aug-2022 15:50:01
0,14-Aug-2022 15:55:01
0,14-Aug-2022 16:00:01
0,14-Aug-2022 16:05:01
0,14-Aug-2022 16:10:01
0,14-Aug-2022 16:15:01
0,14-Aug-2022 16:20:01
0,14-Aug-2022 16:25:01
0,14-Aug-2022 16:30:01
0,14-Aug-2022 16:35:01
0,14-Aug-2022 16:40:01
0,14-Aug-2022 16:45:01
0,14-Aug-2022 16:50:01
0,14-Aug-2022 16:55:01
0,14-Aug-2022 17:00:01
0,14-Aug-2022 17:05:01
0,14-Aug-2022 17:10:01
0,14-Aug-2022 17:15:01
0,14-Aug-2022 17:20:01
0,14-Aug-2022 17:25:01
0,14-Aug-2022 17:30:01
0,14-Aug-2022 17:35:01
0,14-Aug-2022 17:40:01
0,14-Aug-2022 17:45:01
0,14-Aug-2022 17:50:01
0,14-Aug-2022 17:55:01
0,14-Aug-2022 18:00:01
0,14-Aug-2022 18:05:01
0,14-Aug-2022 18:10:01
0,14-Aug-2022 18:15:01
0,14-Aug-2022 18:25:01
0,14-Aug-2022 18:30:01
0,14-Aug-2022 18:35:01
0,14-Aug-2022 18:40:01
0,14-Aug-2022 18:45:01
0,14-Aug-2022 18:50:01
0,14-Aug-2022 18:55:01
0,14-Aug-2022 19:00:01
0,14-Aug-2022 19:05:01
0,14-Aug-2022 19:10:01
0,14-Aug-2022 19:15:01
0,14-Aug-2022 19:20:01
0,14-Aug-2022 19:25:01
0,14-Aug-2022 19:30:01
0,14-Aug-2022 19:35:01
0,14-Aug-2022 19:40:01
0,14-Aug-2022 19:45:01
0,14-Aug-2022 19:50:01
0,14-Aug-2022 19:55:01
0,14-Aug-2022 20:00:01
0,14-Aug-2022 20:05:01
0,14-Aug-2022 20:10:01
0,14-Aug-2022 20:15:01
0,14-Aug-2022 20:20:01
0,14-Aug-2022 20:25:01
0,14-Aug-2022 20:35:01
0,14-Aug-2022 20:40:01
0,14-Aug-2022 20:45:01
0,14-Aug-2022 20:50:01
0,14-Aug-2022 20:55:01
0,14-Aug-2022 21:00:01
0,14-Aug-2022 21:05:01
0,14-Aug-2022 21:10:01
