TIME,T,RH,P,WS,WD,WDSD1,Srad,pressmb
31-Aug-2020 01:30:00,15.24,94.5,0,0.578,299,0.025,0.106,896
31-Aug-2020 02:00:00,15.21,95.3,0,0.343,299,0.011,0.101,896
31-Aug-2020 02:30:00,15.62,95,0,0.031,299,0.004,0.117,896
31-Aug-2020 03:00:00,15.76,94.8,0,0.38,299,0,0.106,896
31-Aug-2020 03:30:00,15.61,94.7,0,0.841,299,0.013,0.059,896
31-Aug-2020 04:00:00,15.68,93.9,0,0.212,299,0.011,0.09,896
31-Aug-2020 04:30:00,15.75,93.4,0,0.375,299,0,0.106,896
31-Aug-2020 05:00:00,15.72,93.2,0,0.414,299,0.015,0.101,896
31-Aug-2020 05:30:00,15.71,92.7,0,0.398,299,0,0.095,896
31-Aug-2020 06:00:00,15.91,92.3,0,0.636,299,0.027,0.095,897
31-Aug-2020 06:30:00,15.92,92.1,0,0.41,299,0.017,0.839,897
31-Aug-2020 07:00:00,16.01,91.5,0,0.637,299,0.027,9.52,897
31-Aug-2020 07:30:00,16.28,90.7,0,0.378,299,0,33.82,897
31-Aug-2020 08:00:00,16.62,89.7,0,0.635,299,0,61.23,898
31-Aug-2020 08:30:00,17.31,84.6,0,0.515,299,0.012,114.6,898
31-Aug-2020 09:00:00,18.43,78.24,0,0.334,299.1,0,168.1,899
31-Aug-2020 09:30:00,19.59,74.86,0,1.008,299.1,0.013,309.9,899
31-Aug-2020 10:00:00,22.15,61.05,0,0.824,299,0.028,673.1,899
31-Aug-2020 10:30:00,23.94,57.5,0,0.998,299,0.019,671.1,899
31-Aug-2020 11:00:00,24.92,54.9,0,1.209,299,0.028,758.8,899
31-Aug-2020 11:30:00,25.73,48.96,0,1.564,299,0.024,797.3,899
31-Aug-2020 12:00:00,27.17,41.55,0,1.497,299,0.028,826,898
31-Aug-2020 12:30:00,28.38,41.6,0,1.403,299,0.041,877,898
31-Aug-2020 13:00:00,29.24,37.67,0,1.32,298.9,0.059,845,897
31-Aug-2020 13:30:00,30.16,36.35,0,1.282,298.9,0.043,933,897
31-Aug-2020 14:00:00,30.42,35.84,0,1.701,298.7,0.154,905,896
31-Aug-2020 14:30:00,30.71,36.42,0,1.59,298.4,0.164,850,896
31-Aug-2020 15:00:00,30.12,34.11,0,1.819,297.8,0.203,665.7,895
31-Aug-2020 15:30:00,30.21,34.11,0,1.909,297.5,0.059,666.2,895
31-Aug-2020 16:00:00,30.78,34.42,0,1.586,297.4,0.055,585.3,895
31-Aug-2020 16:30:00,29.99,39.4,0,1.817,297.2,0.105,480.6,895
31-Aug-2020 17:00:00,28.73,41.95,0,1.875,297,0.04,364.6,895
31-Aug-2020 17:30:00,27.15,47.57,0,1.88,297,0.02,211.3,895
31-Aug-2020 18:00:00,25.19,52.62,0,2.015,297.1,0.066,32.28,895
31-Aug-2020 18:30:00,23.8,56.65,0,2.152,297.3,0.024,11.23,895
31-Aug-2020 19:00:00,22.81,60.17,0,1.861,297.3,0.02,1.505,895
31-Aug-2020 19:30:00,21.76,65.84,0,1.741,297.3,0.024,0.062,895
31-Aug-2020 20:00:00,20.87,72.13,0,1.875,297.4,0,0.056,896
31-Aug-2020 20:30:00,19.9,79.4,0,1.791,297.4,0.014,0.067,896
31-Aug-2020 21:00:00,18.93,87.4,0,1.815,297.4,0.028,0.09,897
31-Aug-2020 21:30:00,18.04,88.7,0,1.876,297.4,0,0.089,897
31-Aug-2020 22:00:00,17.6,89.4,0,2.227,297.4,0.02,0.078,897
31-Aug-2020 22:30:00,17.42,89.9,0,2.33,297.4,0.02,0.078,897
31-Aug-2020 23:00:00,17.29,90,0,2.557,297.4,0,0.095,898
31-Aug-2020 23:30:00,17.07,90.5,0,2.356,297.4,0,0.078,898
01-Sep-2020 00:00:00,16.96,90.7,0,2.039,297.4,0.028,0.084,898
01-Sep-2020 00:30:00,16.91,90.4,0,2.043,297.4,0,0.069,898
01-Sep-2020 01:00:00,16.96,89,0,1.157,297.4,0.02,0.101,898
01-Sep-2020 01:30:00,16.88,87.6,0,1.904,297.5,0.02,0.106,898
01-Sep-2020 02:00:00,16.86,86.1,0,1.592,297.5,0,0.067,897
01-Sep-2020 02:30:00,16.86,86.5,0,0.721,297.5,0.023,0.073,897
01-Sep-2020 03:00:00,16.74,88.7,0,0.881,297.5,0.019,0.067,897
01-Sep-2020 03:30:00,16.48,89.4,0,0.788,297.5,0.02,0.079,897
01-Sep-2020 04:00:00,16.33,89.7,0,0.8,297.5,0.014,0.09,897
01-Sep-2020 04:30:00,16.13,91,0,0.557,297.5,0,0.078,897
01-Sep-2020 05:00:00,15.69,91.9,0,1.593,297.5,0.014,0.084,897
01-Sep-2020 05:30:00,15.13,93.9,0,1.766,297.5,0.02,0.112,897
01-Sep-2020 06:00:00,14.79,95.3,0,1.353,297.5,0.02,0.073,898
01-Sep-2020 06:30:00,14.36,95.7,0,1.212,297.5,0,1.708,898
01-Sep-2020 07:00:00,14.5,95.5,0,0.936,297.5,0.019,37.89,898
01-Sep-2020 07:30:00,16.1,91.4,0,0.516,297.5,0.017,98.5,898
01-Sep-2020 08:00:00,17.01,90.4,0,0.833,297.5,0.019,112.9,899
01-Sep-2020 08:30:00,18.42,79.38,0,1.125,297.5,0.019,336.6,899
01-Sep-2020 09:00:00,20.93,62.92,0,1.329,297.5,0.014,460,900
01-Sep-2020 09:30:00,22.66,63,0,1.649,297.5,0.024,620.7,900
01-Sep-2020 10:00:00,22.86,56.81,0,1.306,297.4,0.02,572.4,900
01-Sep-2020 10:30:00,24.64,50.58,0,1.536,297.4,0,779.7,900
01-Sep-2020 11:00:00,25.92,44.9,0,1.769,297.4,0.02,884,900
01-Sep-2020 11:30:00,26.66,43.46,0,1.799,297.3,0.028,859,900
01-Sep-2020 12:00:00,27.78,38.92,0,1.57,297.4,0.028,893,899
01-Sep-2020 12:30:00,29.31,36.78,0,1.73,297.3,0.034,1007,899
01-Sep-2020 13:00:00,29.25,36.92,0,1.857,297.2,0.046,878,898
01-Sep-2020 13:30:00,29.51,36.25,0,1.768,297.2,0.095,863,898
01-Sep-2020 14:00:00,29.65,34.09,0,1.788,297.1,0.112,920,897
01-Sep-2020 14:30:00,29.54,36.86,0,2.067,296.8,0.117,844,897
01-Sep-2020 15:00:00,29.84,35.23,0,1.887,296.6,0.079,774.1,896
01-Sep-2020 15:30:00,30.01,34.18,0,1.694,296.5,0.052,654.2,896
01-Sep-2020 16:00:00,29.78,39.36,0,1.876,296.3,0.09,487.4,896
01-Sep-2020 16:30:00,28.01,41.54,0,2.564,296,0.092,424.2,896
01-Sep-2020 17:00:00,27.5,42.95,0,2.187,296,0,313.2,896
01-Sep-2020 17:30:00,26.26,50.93,0,2.082,296.1,0,172,896
01-Sep-2020 18:00:00,24.84,52.98,0,2.318,296.2,0.024,37.29,896
01-Sep-2020 18:30:00,23.74,56.83,0,1.828,296.2,0.02,11.03,896
01-Sep-2020 19:00:00,22.64,66.37,0,2.132,296.2,0.02,1.521,896
01-Sep-2020 19:30:00,21.19,73.57,0,2.518,296.2,0.028,0.084,896
01-Sep-2020 20:00:00,20.03,78.11,0,2.337,296.2,0,0.067,897
01-Sep-2020 20:30:00,19.11,82.5,0,1.857,296.2,0.014,0.078,897
01-Sep-2020 21:00:00,18.35,87.1,0,1.99,296.3,0.02,0.101,898
01-Sep-2020 21:30:00,17.64,87.8,0,2.036,296.3,0,0.049,898
01-Sep-2020 22:00:00,17.19,87.9,0,1.714,296.3,0.024,0.078,898
01-Sep-2020 22:30:00,16.76,89.6,0,1.568,296.3,0,0.078,898
01-Sep-2020 23:00:00,16.45,90.9,0,1.502,296.3,0.028,0.067,898
01-Sep-2020 23:30:00,16.13,90.5,0,1.389,296.3,0,0.09,898
02-Sep-2020 00:00:00,15.68,92.5,0,1.082,296.3,0.014,0.09,898
02-Sep-2020 00:30:00,15.42,93.3,0,1.803,296.3,0,0.069,898
02-Sep-2020 01:00:00,15.18,94.5,0,0.815,296.3,0,0.101,898
02-Sep-2020 01:30:00,14.92,95.5,0,0.76,296.3,0.019,0.101,898
02-Sep-2020 02:00:00,14.64,96.1,0,0.09,296.3,0.006,0.084,897
02-Sep-2020 02:30:00,14.51,97.4,0,0,0,0,0.095,897
02-Sep-2020 03:00:00,15.16,97.1,0,0.088,296.3,0,0.09,897
02-Sep-2020 03:30:00,15.22,96.9,0,0.658,296.3,0.019,0.049,897
02-Sep-2020 04:00:00,14.82,97.5,0,0.508,296.3,0,0.084,897
02-Sep-2020 04:30:00,14.12,97.9,0,0.204,296.3,0.014,0.106,897
02-Sep-2020 05:00:00,13.5,98.7,0,0.255,296.3,0.017,0.129,897
02-Sep-2020 05:30:00,13.22,99.1,0,0.261,296.3,0.016,0.09,897
02-Sep-2020 06:00:00,13.28,99.6,0,0.352,296.3,0.017,0.101,897
02-Sep-2020 06:30:00,13.57,99.2,0,0.104,296.3,0.011,1.807,897
02-Sep-2020 07:00:00,13.23,99.7,0,0.077,296.3,0,18.75,898
02-Sep-2020 07:30:00,14.22,100,0,0.034,296.3,0.006,87.3,898
02-Sep-2020 08:00:00,16.43,93.9,0,0.401,296.3,0,249.1,899
02-Sep-2020 08:30:00,18.61,82,0,0.567,296.3,0.018,378.4,899
02-Sep-2020 09:00:00,20.67,61.46,0,0.786,296.3,0.019,493.8,899
02-Sep-2020 09:30:00,22.85,58.26,0,1.228,296.3,0.02,619.3,899
02-Sep-2020 10:00:00,23.94,50.62,0,1.625,296.3,0.028,692,899
02-Sep-2020 10:30:00,25.13,48.74,0,1.916,296.3,0,756.2,899
02-Sep-2020 11:00:00,25.96,45.56,0,2.044,296.2,0,776,899
02-Sep-2020 11:30:00,26.71,43.49,0,2.101,296.2,0.034,571.5,899
02-Sep-2020 12:00:00,27.25,40.04,0,2.141,296.2,0.024,599.5,898
02-Sep-2020 12:30:00,27.79,39.34,0,2.378,296.1,0.031,706.9,898
02-Sep-2020 13:00:00,28.09,41.07,0,2.132,296.2,0.034,698.4,898
02-Sep-2020 13:30:00,27.78,39.34,0,2.071,296.3,0.031,599.7,898
02-Sep-2020 14:00:00,28.89,35.07,0,1.818,296.3,0.02,782.4,896
02-Sep-2020 14:30:00,29.63,36.63,0,1.991,296.2,0.044,833,896
02-Sep-2020 15:00:00,29.1,35.29,0,1.963,296.1,0.056,647.2,895
02-Sep-2020 15:30:00,30.19,35.08,0,1.649,296.1,0.02,630.8,895
02-Sep-2020 16:00:00,28.78,38.42,0,1.695,296.1,0.044,451.1,895
02-Sep-2020 16:30:00,28.65,41.07,0,1.893,296.1,0.031,421.4,895
02-Sep-2020 17:00:00,26.76,44.59,0,1.692,296.2,0.044,225,895
02-Sep-2020 17:30:00,25.08,48.84,0,2.005,296.3,0.037,108.5,895
02-Sep-2020 18:00:00,24.54,54.84,0,1.845,296.3,0.024,69.43,896
02-Sep-2020 18:30:00,22.97,60.1,0,2.807,296.3,0.014,11.06,896
02-Sep-2020 19:00:00,21.92,63.93,0,2.036,296.4,0.014,1.303,896
02-Sep-2020 19:30:00,21.05,68.86,0,2.174,296.4,0.02,0.067,896
02-Sep-2020 20:00:00,20.25,73.54,0,2.007,296.4,0.034,0.073,896
02-Sep-2020 20:30:00,19.45,77.18,0,2.424,296.4,0.028,0.089,896
02-Sep-2020 21:00:00,18.69,81.6,0,2.571,296.4,0.02,0.101,897
02-Sep-2020 21:30:00,17.98,83.5,0,2.096,296.5,0,0.049,897
02-Sep-2020 22:00:00,17.84,85.1,0,2.138,296.5,0.02,0.09,898
02-Sep-2020 22:30:00,17.62,85.3,0,2.568,296.5,0,0.095,898
02-Sep-2020 23:00:00,17.44,87.2,0,2.128,296.5,0.028,0.09,899
02-Sep-2020 23:30:00,17.49,88.3,0,1.667,296.5,0.02,0.084,899
03-Sep-2020 00:00:00,17.42,90.2,0,1.719,296.5,0.024,0.062,898
03-Sep-2020 00:30:00,17.02,91,0,1.47,296.5,0,0.059,898
03-Sep-2020 01:00:00,16.74,92.2,0,1.372,296.5,0.02,0.084,898
03-Sep-2020 01:30:00,16.67,92.2,0,1.032,296.5,0.02,0.095,898
03-Sep-2020 02:00:00,16.84,89.6,0,1.241,296.5,0.014,0.112,897
03-Sep-2020 02:30:00,16.59,89.6,0,0.846,296.5,0.027,0.106,897
03-Sep-2020 03:00:00,16.39,90.8,0,0.847,296.5,0.019,0.129,897
03-Sep-2020 03:30:00,15.39,92,0,0.122,296.5,0.01,0.118,897
03-Sep-2020 04:00:00,15.06,94.4,0,0.187,296.5,0.017,0.078,897
03-Sep-2020 04:30:00,14.94,94.1,0,0.244,296.5,0,0.067,897
03-Sep-2020 05:00:00,14.57,94.6,0,0.937,296.5,0.02,0.078,897
03-Sep-2020 05:30:00,14.24,95.8,0,0.354,296.5,0,0.095,897
03-Sep-2020 06:00:00,14.61,95,0,0.278,296.5,0.023,0.084,898
03-Sep-2020 06:30:00,15.14,94.5,0,0.811,296.5,0,1.056,898
03-Sep-2020 07:00:00,15.39,94,0,0.737,296.5,0.033,15.35,898
03-Sep-2020 07:30:00,16.19,90.4,0,0.409,296.5,0.016,104.2,898
03-Sep-2020 08:00:00,18.47,84.7,0,0.576,296.5,0.017,185.2,899
03-Sep-2020 08:30:00,19.53,78.34,0,0.868,296.5,0.019,328.1,899
03-Sep-2020 09:00:00,21.27,65.06,0,0.859,296.5,0.014,367.7,899
03-Sep-2020 09:30:00,23.58,60.4,0,1.443,296.4,0.031,639,899
03-Sep-2020 10:00:00,23.78,55.61,0,1.475,296.4,0.02,672.1,899
03-Sep-2020 10:30:00,25.11,51.26,0,1.438,296.4,0.02,755.2,899
03-Sep-2020 11:00:00,26.08,47.11,0,1.596,296.3,0.024,697.1,899
03-Sep-2020 11:30:00,27.62,43.37,0,1.578,296.3,0,817,899
03-Sep-2020 12:00:00,28.18,40.14,0,1.548,296.3,0.02,796.2,898
03-Sep-2020 12:30:00,28.16,42.13,0,1.717,296.3,0.02,786,898
03-Sep-2020 13:00:00,28.7,42.26,0,1.608,296.2,0.056,636.3,898
03-Sep-2020 13:30:00,28.63,39.31,0,1.609,296.1,0.04,596.9,898
03-Sep-2020 14:00:00,27.59,43.94,0,1.358,296.2,0.064,242.5,896
03-Sep-2020 14:30:00,27.17,41.13,0,1.266,296.3,0.014,402.7,896
03-Sep-2020 15:00:00,27.55,43.35,0,1.724,296.3,0.014,354.3,896
03-Sep-2020 15:30:00,26.64,45.73,0,1.764,296.4,0.028,247.8,896
03-Sep-2020 16:00:00,26.32,45.97,0,1.408,296.4,0.014,237.2,896
03-Sep-2020 16:30:00,26.11,46.93,0,1.482,296.4,0.028,230.8,896
03-Sep-2020 17:00:00,25.94,49.18,0,1.297,296.4,0.02,177.4,896
03-Sep-2020 17:30:00,24.85,52.23,0,1.397,296.4,0.024,129.3,896
03-Sep-2020 18:00:00,23.73,60.15,0,1.71,296.4,0.02,55.6,896
03-Sep-2020 18:30:00,21.89,62.34,0,2.377,296.4,0.02,12.88,896
03-Sep-2020 19:00:00,21.03,67.62,0,2.193,296.4,0.028,1.331,896
03-Sep-2020 19:30:00,20.27,69.07,0,1.316,296.4,0.02,0.056,896
03-Sep-2020 20:00:00,19.76,70.54,0,1.386,296.4,0,0.067,897
03-Sep-2020 20:30:00,19.32,72.51,0,1.816,296.4,0.02,0.117,897
03-Sep-2020 21:00:00,18.69,74.88,0,1.822,296.4,0.028,0.067,898
03-Sep-2020 21:30:00,17.82,75.96,0,2.145,296.4,0.02,0.039,898
03-Sep-2020 22:00:00,17.39,78.06,0,1.895,296.4,0.02,0.067,898
03-Sep-2020 22:30:00,17.04,78.52,0,2.186,296.4,0,0.067,898
03-Sep-2020 23:00:00,16.63,78.27,0,2.097,296.4,0.014,0.084,898
03-Sep-2020 23:30:00,16.35,80.6,0,1.923,296.4,0.02,0.062,898
04-Sep-2020 00:00:00,16.17,85.2,0,1.807,296.4,0.037,0.101,898
04-Sep-2020 00:30:00,16.04,86.5,0,1.916,296.4,0,0.109,898
04-Sep-2020 01:00:00,15.95,87.6,0,1.503,296.4,0.02,0.09,898
04-Sep-2020 01:30:00,15.71,87.7,0,1.024,296.4,0.019,0.056,898
04-Sep-2020 02:00:00,15.4,88,0,0.751,296.4,0.019,0.078,898
04-Sep-2020 02:30:00,14.89,89,0,0.144,296.4,0,0.084,898
04-Sep-2020 03:00:00,13.94,93.4,0,0,0,0,0.095,897
04-Sep-2020 03:30:00,14.48,94.9,0,0.146,296.4,0.013,0.099,897
04-Sep-2020 04:00:00,15.29,95,0,0.471,296.4,0.017,0.112,897
04-Sep-2020 04:30:00,15.45,95.1,0,0.585,296.4,0,0.106,897
04-Sep-2020 05:00:00,15.52,95.6,0,0.525,296.4,0,0.106,897
04-Sep-2020 05:30:00,15.7,95.2,0,0.588,296.4,0.027,0.095,897
04-Sep-2020 06:00:00,15.82,94.2,0,0.635,296.4,0.023,0.095,898
04-Sep-2020 06:30:00,15.98,94,0,0.28,296.4,0,0.977,898
04-Sep-2020 07:00:00,16.09,93.4,0,0.685,296.4,0.019,10.09,898
04-Sep-2020 07:30:00,16.42,91.9,0,0.382,296.4,0.018,42.08,898
04-Sep-2020 08:00:00,16.94,89.5,0,0.527,296.4,0,68.6,899
04-Sep-2020 08:30:00,17.7,86.5,0,0.697,296.4,0.019,142.5,899
04-Sep-2020 09:00:00,20.17,68.18,0,0.884,296.4,0,461.5,899
04-Sep-2020 09:30:00,22.57,65.79,0,1.299,296.4,0,580.6,899
04-Sep-2020 10:00:00,23.99,57.29,0,0.963,296.4,0.014,639.8,899
04-Sep-2020 10:30:00,25.12,54.85,0,1.118,296.4,0.02,645.7,899
04-Sep-2020 11:00:00,26.05,50.63,0,1.315,296.4,0.02,696.2,899
04-Sep-2020 11:30:00,26.77,47.85,0,1.253,296.4,0.028,653.6,899
04-Sep-2020 12:00:00,26.47,47.53,0,1.45,296.3,0,453.2,898
04-Sep-2020 12:30:00,27.23,48.45,0,1.545,296.4,0,568,898
04-Sep-2020 13:00:00,27,47.54,0,1.203,296.3,0.019,389.7,897
04-Sep-2020 13:30:00,26.94,45.84,0,1.289,296.3,0,457.6,897
04-Sep-2020 14:00:00,27.66,45.15,0,1.268,296.3,0.02,428.4,896
04-Sep-2020 14:30:00,27.1,44.46,0,1.438,296.3,0.031,399.1,896
04-Sep-2020 15:00:00,27.7,46.42,0,1.442,296.3,0.02,392.2,895
04-Sep-2020 15:30:00,26.59,47.32,0,1.473,296.4,0.02,259.5,895
04-Sep-2020 16:00:00,26.41,47.35,0,1.257,296.4,0,206,895
04-Sep-2020 16:30:00,26.43,49.46,0,1.214,296.4,0,222.5,895
04-Sep-2020 17:00:00,26.92,47.96,0,1.299,296.4,0,296.2,895
04-Sep-2020 17:30:00,25.73,52.45,0,1.063,296.4,0.019,147.4,895
04-Sep-2020 18:00:00,24.66,60.52,0,1.087,296.4,0,59.03,895
04-Sep-2020 18:30:00,22.76,62.95,0,1.048,296.4,0.02,15.32,895
04-Sep-2020 19:00:00,21.98,66.05,0,1.383,296.4,0.034,1.767,895
04-Sep-2020 19:30:00,20.99,76.34,0,2.096,296.4,0.028,0.073,895
04-Sep-2020 20:00:00,19.92,80.1,0,1.92,296.4,0.014,0.089,896
04-Sep-2020 20:30:00,19.23,83.2,0,1.754,296.4,0.02,0.101,896
04-Sep-2020 21:00:00,18.59,87.4,0,1.885,296.4,0,0.078,897
04-Sep-2020 21:30:00,17.92,88.2,0,1.879,296.4,0.02,0.069,897
04-Sep-2020 22:00:00,17.42,89.5,0,1.146,296.4,0.019,0.101,897
04-Sep-2020 22:30:00,17.04,91.4,0,1.669,296.4,0,0.09,897
04-Sep-2020 23:00:00,16.72,92.8,0,0.574,296.4,0.014,0.067,898
04-Sep-2020 23:30:00,16.44,94.2,0,0.21,296.4,0,0.106,898
05-Sep-2020 00:00:00,16.65,94.1,0,0.415,296.4,0.017,0.09,898
05-Sep-2020 00:30:00,17.03,94.1,0,0.521,296.4,0.014,0.079,898
05-Sep-2020 01:00:00,17.23,93.8,0,0.457,296.4,0,0.062,898
05-Sep-2020 01:30:00,17.2,93.3,0,0.913,296.4,0,0.067,898
05-Sep-2020 02:00:00,16.92,91.7,0,0.768,296.4,0.027,0.095,897
05-Sep-2020 02:30:00,16.4,93.5,0,0.511,296.4,0.018,0.095,897
05-Sep-2020 03:00:00,16.56,95,0,1.322,296.4,0,0.09,897
05-Sep-2020 03:30:00,16.5,95.5,0,1.087,296.4,0,0.079,897
05-Sep-2020 04:00:00,16.52,96,0,0.847,296.4,0.027,0.09,896
05-Sep-2020 04:30:00,16.6,96.1,0,0.809,296.4,0,0.09,896
05-Sep-2020 05:00:00,16.77,96,0,0.543,296.4,0.024,0.09,897
05-Sep-2020 05:30:00,16.82,96.1,0,0.605,296.4,0.018,0.084,897
05-Sep-2020 06:00:00,16.83,96,0,0.406,296.4,0.012,0.106,897
05-Sep-2020 06:30:00,16.73,96.1,0,0.718,296.4,0,1.175,897
05-Sep-2020 07:00:00,16.47,97.1,0,0.647,296.4,0.018,16.04,897
05-Sep-2020 07:30:00,16.74,96.4,0,0.168,296.4,0.011,44.96,897
05-Sep-2020 08:00:00,17.33,94.7,0,0.383,296.4,0,73.69,898
05-Sep-2020 08:30:00,18.43,89,0,0.796,296.4,0,183.5,898
05-Sep-2020 09:00:00,19.05,86.6,0,0.582,296.4,0.018,111.9,898
05-Sep-2020 09:30:00,20.57,81.2,0,0.987,296.4,0.02,310.1,898
05-Sep-2020 10:00:00,21.22,77.04,0,0.826,296.4,0.028,239.3,898
05-Sep-2020 10:30:00,22.34,68.18,0,1.287,296.4,0.02,468,898
05-Sep-2020 11:00:00,23.84,65.37,0,1.661,296.4,0.028,438.4,898
05-Sep-2020 11:30:00,24.08,62.39,0,1.241,296.4,0.024,443.2,898
05-Sep-2020 12:00:00,24.26,62.21,0,1.055,296.4,0.019,363.7,897
05-Sep-2020 12:30:00,24.11,62.17,0,1.14,296.4,0.019,290.5,897
05-Sep-2020 13:00:00,24.81,59.08,0,1.086,296.4,0.014,330.4,896
05-Sep-2020 13:30:00,26.06,53.73,0,1.36,296.4,0,626.7,896
05-Sep-2020 14:00:00,24.8,62.49,0,1.353,296.4,0,142.7,895
05-Sep-2020 14:30:00,23.25,62.12,0,0.958,296.4,0.028,121.5,895
05-Sep-2020 15:00:00,24.17,59.93,0,0.972,296.4,0.04,254,894
05-Sep-2020 15:30:00,23.78,63.14,0,1.793,296.4,0.034,167.7,894
05-Sep-2020 16:00:00,23.15,66.24,0,1.883,296.4,0.02,109.6,894
05-Sep-2020 16:30:00,23.21,63.31,0,2.056,296.4,0.04,288.7,894
05-Sep-2020 17:00:00,23.74,61.21,0,1.951,296.4,0.014,314.9,893
05-Sep-2020 17:30:00,23.55,65.59,0,1.778,296.4,0,174.2,893
05-Sep-2020 18:00:00,21.78,75.06,0,2.122,296.4,0.028,62.43,894
05-Sep-2020 18:30:00,20.3,76.77,0,1.651,296.4,0.02,12.93,894
05-Sep-2020 19:00:00,19.78,78.06,0,1.662,296.4,0,0.805,894
05-Sep-2020 19:30:00,19.12,80.4,0,1.632,296.4,0,0.078,894
05-Sep-2020 20:00:00,18.55,83.7,0,1.792,296.5,0.028,0.117,895
05-Sep-2020 20:30:00,17.99,86.8,0,1.997,296.5,0.014,0.09,895
05-Sep-2020 21:00:00,17.75,89,0,1.834,296.5,0.02,0.106,895
05-Sep-2020 21:30:00,17.58,90.1,0,1.535,296.5,0,0.109,895
05-Sep-2020 22:00:00,17.62,89.8,0,1.239,296.5,0.024,0.084,896
05-Sep-2020 22:30:00,17.41,90,0,1.55,296.5,0,0.101,896
05-Sep-2020 23:00:00,17.13,87.5,0,1.965,296.5,0.02,0.078,896
05-Sep-2020 23:30:00,16.7,88.3,0,1.908,296.5,0.02,0.078,896
06-Sep-2020 00:00:00,16.23,90.9,0,1.85,296.5,0.02,0.09,895
06-Sep-2020 00:30:00,16.26,91.3,0,2.008,296.5,0.02,0.069,895
06-Sep-2020 01:00:00,16.36,92,0,2.215,296.5,0.02,0.078,895
06-Sep-2020 01:30:00,16.42,93,0,2.098,296.5,0.014,0.078,895
06-Sep-2020 02:00:00,16.38,94,0,1.944,296.5,0.02,0.078,895
06-Sep-2020 02:30:00,16.47,94.3,0,1.114,296.5,0.019,0.073,895
06-Sep-2020 03:00:00,16.58,95.2,0,0.831,296.5,0.014,0.073,894
06-Sep-2020 03:30:00,16.59,95.1,0,0.907,296.5,0.019,0.069,894
06-Sep-2020 04:00:00,16.62,95.4,0,1.104,296.5,0.02,0.095,895
06-Sep-2020 04:30:00,16.65,95.6,0,1.217,296.5,0.02,0.078,895
06-Sep-2020 05:00:00,16.79,95.4,0,1.219,296.5,0,0.106,895
06-Sep-2020 05:30:00,16.88,95.4,0,0.653,296.5,0.013,0.101,895
06-Sep-2020 06:00:00,16.92,95.9,0,0.2,296.5,0.012,0.123,895
06-Sep-2020 06:30:00,17,95.9,0,0.419,296.5,0,0.494,895
06-Sep-2020 07:00:00,17,96.1,0,0.334,296.5,0.016,6.098,896
06-Sep-2020 07:30:00,17.1,96.1,0,0.624,296.5,0.023,21.58,896
06-Sep-2020 08:00:00,17.29,95.4,0,0.624,296.5,0,40.98,896
06-Sep-2020 08:30:00,17.38,94.3,0,0.791,296.5,0.027,39.82,896
06-Sep-2020 09:00:00,17.87,92.6,0,0.936,296.5,0,80,897
06-Sep-2020 09:30:00,18.64,89.1,0,0.668,296.5,0.013,227.6,897
06-Sep-2020 10:00:00,19.82,82.5,0,1.247,296.5,0.02,237.2,897
06-Sep-2020 10:30:00,20.25,81.1,0,1.497,296.5,0.02,178.3,897
06-Sep-2020 11:00:00,20.4,77.62,0,2.146,296.5,0.02,260.4,896
06-Sep-2020 11:30:00,20.68,76.05,0,1.987,296.5,0.037,249.2,896
06-Sep-2020 12:00:00,21.36,69.78,0,1.698,296.4,0.034,263.6,896
06-Sep-2020 12:30:00,23.02,61.34,0,1.697,296.5,0,495.9,896
06-Sep-2020 13:00:00,23.24,64.14,0,1.415,296.4,0,246.9,895
06-Sep-2020 13:30:00,23.14,61.03,0,1.446,296.4,0.02,337.9,895
06-Sep-2020 14:00:00,24.68,56.42,0,1.514,296.4,0.031,420.4,894
06-Sep-2020 14:30:00,24.01,60.05,0,1.417,296.4,0.02,192.8,894
06-Sep-2020 15:00:00,22.65,65,0,1.158,296.4,0.019,109.8,894
06-Sep-2020 15:30:00,21.85,67.69,0,1.215,296.4,0,124.8,894
06-Sep-2020 16:00:00,22.2,67.46,0,1.521,296.5,0.02,206.5,893
06-Sep-2020 16:30:00,22.03,69.48,0,1.485,296.5,0.028,129.2,893
06-Sep-2020 17:00:00,21.12,70.6,0,1.674,296.5,0,117.7,893
06-Sep-2020 17:30:00,21.75,71.89,0,1.374,296.5,0,127.2,893
06-Sep-2020 18:00:00,20.54,77.21,0,1.891,296.5,0.028,36.71,894
06-Sep-2020 18:30:00,19.78,77.05,0,1.592,296.5,0,5.044,894
06-Sep-2020 19:00:00,19.38,78.52,0,1.344,296.5,0.02,0.475,894
06-Sep-2020 19:30:00,18.93,79.46,0,1.649,296.5,0.02,0.078,894
06-Sep-2020 20:00:00,18.86,82.4,0,1.338,296.5,0.02,0.095,895
06-Sep-2020 20:30:00,18.63,86,0,1.463,296.5,0.02,0.106,895
06-Sep-2020 21:00:00,18.19,88.4,0,1.585,296.5,0.02,0.084,896
06-Sep-2020 21:30:00,17.74,88.1,0,2.255,296.5,0.02,0.109,896
06-Sep-2020 22:00:00,17.57,88.7,0,1.865,296.5,0,0.067,896
06-Sep-2020 22:30:00,17.1,90.1,0,1.403,296.5,0.034,0.106,896
06-Sep-2020 23:00:00,16.74,91.3,0,1.346,296.5,0,0.078,897
