id,device_identifier,ts_generation,co2,humidity,pressure,temperature,battery
85553,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690556392242,429,41,1007.3,34.1,NULL
85574,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690556992200,416,41.5,1007.2,33.9,NULL
85594,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690557592194,443,41,1007.2,33.9,NULL
85613,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690558192150,425,41,1007.3,33.7,NULL
85633,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690558792120,438,43,1007.2,31.9,NULL
85653,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690559392093,437,46,1007.2,30.4,NULL
85673,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690559992038,445,48.5,1007.3,29.6,NULL
85694,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690560592042,424,48.5,1007.5,29.2,NULL
85715,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690561192038,455,49,1007.3,29.4,NULL
85737,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690561791999,435,49.5,1007.4,29.1,NULL
85760,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690562391939,451,50.5,1007.3,28.5,NULL
85781,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690562991927,434,50.5,1007.3,29,NULL
85804,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690563591901,432,48.5,1007.3,30.2,NULL
85826,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690564191866,457,47,1007.3,29.6,NULL
85849,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690564791857,430,47.5,1007.4,29.8,NULL
85872,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690565391809,439,47,1007.4,29.8,NULL
85895,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690565991781,465,49,1007.5,28.8,NULL
85916,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690566591760,450,50.5,1007.5,28.4,100
85939,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690567191733,435,51.5,1007.5,27.9,NULL
85962,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690567791718,462,53.5,1007.5,27,NULL
85985,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690568391683,443,54.5,1007.6,26.5,NULL
86008,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690568991639,449,55,1007.6,26.2,NULL
86031,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690569591603,473,56,1007.7,25.9,NULL
86054,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690570191558,453,57,1007.8,25.6,NULL
86077,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690570791552,436,58,1008,25.4,NULL
86100,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690571391528,441,58.5,1008,25.1,NULL
86123,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690571991518,451,59,1008.2,25,NULL
86146,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690572591467,444,60.5,1008.3,24.9,NULL
86170,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690573191403,444,60.5,1008.6,24.6,NULL
86193,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690573791406,453,61,1008.7,24.6,NULL
86216,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690574391385,449,62,1008.8,24.5,NULL
86238,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690574991356,459,62.5,1008.8,24.3,NULL
86260,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690575591338,457,63,1008.8,24,NULL
86282,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690576191295,467,63.5,1008.8,23.8,NULL
86305,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690576791255,460,64.5,1008.8,23.6,NULL
86328,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690577392946,460,65,1008.8,23.4,NULL
86350,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690577991201,457,65.5,1008.9,23.3,NULL
86372,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690578591176,443,65.5,1009,23.4,NULL
86394,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690579191124,439,66,1009.1,23.3,NULL
86416,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690579791116,458,66.5,1009.1,23.1,NULL
86439,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690580391059,472,67,1009.1,23.1,NULL
86462,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690580991057,460,67,1009.3,23.1,NULL
86485,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690581591038,476,68,1009.4,22.9,NULL
86508,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690582190995,449,68,1009.5,22.7,NULL
86530,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690582790982,473,69.5,1009.6,22.6,NULL
86553,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690583390937,469,70,1009.7,22.4,NULL
86576,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690583990894,453,70,1009.7,22.5,NULL
86599,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690584590878,486,70.5,1009.7,22.3,NULL
86622,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690585190867,472,71.5,1009.7,22,NULL
86645,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690585790844,481,72,1009.7,22,NULL
86668,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690586390796,467,72,1009.6,22,NULL
86691,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690586990766,477,72.5,1009.6,21.9,NULL
86713,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690587590720,481,72.5,1009.6,22,NULL
86736,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690588190715,485,72.5,1009.5,22.1,NULL
86759,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690588790680,488,72.5,1009.5,22.1,NULL
86781,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690589390642,479,72.5,1009.4,21.9,NULL
86804,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690589990577,473,73,1009.3,22,NULL
86827,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690590590590,485,72.5,1009.3,22,NULL
86849,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690591190538,486,73,1009.3,21.9,NULL
86872,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690591790532,475,74,1009.4,21.6,NULL
86895,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690592390522,475,74.5,1009.4,21.4,NULL
86916,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690592990437,487,75,1009.5,21.2,NULL
86937,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690593590461,484,76,1009.6,21.1,NULL
86960,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690594190391,479,76.5,1009.5,20.9,NULL
86983,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690594790360,475,77,1009.5,20.7,NULL
87006,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690595390364,503,79,1009.5,20.7,NULL
87029,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690595990345,530,80,1009.6,20.1,NULL
87051,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690596590297,526,81.5,1009.7,19.8,NULL
87073,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690597190274,549,82,1009.8,19.5,NULL
87097,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690597790238,555,82.5,1009.9,19.3,NULL
87120,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690598390203,580,83.5,1009.9,18.9,NULL
87143,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690598990187,592,84.5,1009.9,18.6,NULL
87166,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690599590203,593,85,1009.9,18.3,NULL
87190,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690600190134,569,86,1010,18.3,NULL
87212,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690600790130,580,87,1010.1,18,NULL
87234,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690601390067,583,87,1010.2,17.9,NULL
87256,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690601990030,560,88,1010.1,17.8,NULL
87280,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690602591717,562,88.5,1010,17.7,NULL
87302,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690603189990,576,88.5,1010,17.8,NULL
87347,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690604389947,584,89,1010.4,17.8,NULL
87370,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690604989945,585,89,1010.4,17.9,NULL
87391,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690605589847,573,89,1010.6,18.3,NULL
87414,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690606189845,583,88,1010.5,18.7,NULL
87436,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690606789826,560,87.5,1010.9,19.3,NULL
87458,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690607389780,536,86.5,1010.6,19.9,NULL
87480,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690607989716,510,86,1010.7,20.4,NULL
87503,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690608589732,523,83,1010.8,21.3,NULL
87527,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690609189683,497,78.5,1010.9,23,NULL
87550,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690609789679,486,78,1010.9,23.4,NULL
87573,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690610389654,480,75.5,1010.9,23.6,NULL
87594,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690610989618,488,73.5,1010.8,24.7,NULL
87617,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690611589603,465,66.5,1010.7,27.4,NULL
87640,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690612189568,471,60,1010.7,29.5,NULL
87663,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690612789499,485,57,1010.5,29.9,NULL
87686,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690613389502,458,56.5,1010.5,30.8,NULL
87710,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690613991171,461,51,1010.4,31.6,NULL
87731,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690614589420,470,48,1010.4,32.6,NULL
87754,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690615189427,458,49,1010.3,32.6,NULL
87776,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690615789379,443,50,1010.2,33,NULL
87799,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690616389318,469,49,1010.2,33,NULL
87822,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690616989337,453,46.5,1010.2,33.2,NULL
87845,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690617589302,448,45.5,1010.2,33.2,NULL
87868,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690618189275,459,48.5,1010.1,33.1,NULL
87891,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690618789225,455,47,1010,33.4,NULL
87914,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690619389210,455,44.5,1009.9,34.1,NULL
87936,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690619989174,452,45.5,1009.7,33.8,NULL
87959,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690620589173,457,48.5,1009.7,33.8,NULL
87981,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690621189144,468,45,1009.7,33.8,NULL
88003,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690621789102,436,46,1009.7,33.9,NULL
88025,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690622389094,462,50,1009.7,32.6,NULL
88048,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690622989089,456,46,1009.6,33.4,NULL
88068,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690623589010,436,50,1009.6,33.9,NULL
88091,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690624188997,465,48.5,1009.6,34.4,NULL
88114,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690624788969,454,47,1009.5,34.3,NULL
88137,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690625388948,456,45.5,1009.4,34,NULL
88160,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690625988934,450,50.5,1009.3,32.8,NULL
88183,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690626588893,457,46,1009.1,33.4,NULL
88207,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690627188864,464,47.5,1009.1,34.3,NULL
88230,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690627788852,445,48,1008.9,34.6,NULL
88253,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690628388834,425,43,1008.9,34.7,NULL
88276,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690628988786,439,45.5,1008.8,34.4,NULL
88298,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690629588784,434,47,1008.7,33.9,NULL
88321,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690630188749,433,44,1008.6,34.5,NULL
88344,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690630788699,449,48,1008.5,33.5,NULL
88366,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690631388749,434,44.5,1008.5,34,NULL
88389,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690631988680,443,44.5,1008.4,35.1,NULL
88412,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690632588645,435,46.5,1008.2,34.3,NULL
88435,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690633188630,437,44.5,1008.1,33.6,NULL
88458,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690633788599,434,46,1008,35.1,NULL
88480,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690634388545,453,44.5,1007.9,35.1,NULL
88503,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690634988552,405,44.5,1007.8,35.2,NULL
88526,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690635588540,441,43,1007.6,35.8,NULL
88549,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690636188494,437,44,1007.5,35.9,NULL
88572,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690636788486,417,47.5,1007.3,35.5,NULL
88595,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690637388473,458,41,1007.1,35.7,NULL
88618,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690637990126,440,44,1007.1,35.7,NULL
88639,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690638588389,433,43,1007,36.3,NULL
88662,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690639188388,408,46.5,1006.9,36.4,NULL
88685,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690639788352,411,41.5,1006.9,36.4,NULL
88708,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690640388344,421,42,1006.6,36,NULL
88730,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690640988310,422,43,1006.7,37,NULL
88753,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690641588267,414,38,1006.6,37.9,NULL
88776,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690642188308,427,39,1006.7,37.5,NULL
88799,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690642788243,434,39.5,1006.5,36.9,NULL
88822,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690643388207,440,40,1006.4,36.1,NULL
88845,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690643988190,431,41.5,1006.4,35.4,NULL
88867,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690644588157,444,40,1006.3,35.7,NULL
88891,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690645188128,436,42.5,1006.2,34.7,NULL
88914,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690645788111,436,42.5,1006.2,35.3,NULL
88937,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690646388072,425,41,1005.9,34.9,NULL
88958,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690646988063,435,41.5,1006,34.8,NULL
88981,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690647588035,438,41.5,1005.9,34.4,NULL
89003,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690648189707,426,41.5,1006,34.2,NULL
89026,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690648787953,410,41.5,1005.9,34,NULL
89049,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690649387955,435,42.5,1006,33.5,NULL
89072,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690649987936,435,43,1006,33.5,NULL
89094,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690650587932,446,43,1005.9,33.2,NULL
89117,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690651187881,415,44.5,1006,32.7,NULL
89140,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690651787856,425,45.5,1005.9,32.1,NULL
89163,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690652387790,441,46.5,1005.9,31.9,NULL
89186,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690652987790,455,46.5,1005.9,31.5,NULL
89209,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690653587787,448,47.5,1006,30.7,100
89233,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690654187727,437,49.5,1006,29.5,NULL
89255,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690654787718,441,51,1006.1,28.7,NULL
89298,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690655987622,437,53,1006.2,27.6,NULL
89320,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690656587616,437,54,1006.3,27.3,NULL
89342,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690657187612,438,54.5,1006.4,27,NULL
89365,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690657787553,454,55.5,1006.5,26.7,NULL
89387,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690658387545,442,56.5,1006.7,26.5,NULL
89410,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690658987501,460,57,1006.8,26.2,NULL
89432,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690659587451,446,58,1006.9,26,NULL
89455,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690660187387,464,58.5,1007,25.8,NULL
89478,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690660787414,449,59,1007.1,25.7,NULL
89501,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690661387388,471,59,1007.1,25.4,NULL
89523,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690661987375,439,59.5,1007.3,25.4,NULL
89546,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690662587316,457,59.5,1007.3,25.3,NULL
89569,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690663187271,456,59,1007.3,25.2,NULL
89592,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690663787263,450,59,1007.3,25.2,NULL
89613,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690664387256,456,60,1007.5,25,NULL
89635,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690664987219,463,60.5,1007.6,24.8,NULL
89659,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690665588870,468,61,1007.7,24.8,NULL
89681,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690666187148,443,60.5,1007.7,24.8,NULL
89704,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690666787107,475,61,1007.6,24.8,NULL
89727,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690667387101,470,61.5,1007.6,24.6,NULL
89750,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690667987061,465,61.5,1007.7,24.6,NULL
89773,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690668587037,464,61.5,1007.7,24.6,NULL
89796,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690669187023,471,62,1007.7,24.7,NULL
89819,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690669786978,472,61.5,1007.6,25,NULL
89842,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690670386924,454,61.5,1007.6,25.2,NULL
89865,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690670986898,465,61.5,1007.5,25.2,NULL
89888,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690671586888,470,62,1007.5,25.2,NULL
89911,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690672186857,451,62,1007.6,25.2,NULL
